wmc,dit,cbo,rfc,ca,ce,npm,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,4,7,5,0,7,2,16,0.9285714290000001,0.625,1,1,7.0,1,0.5,0
5,1,24,6,20,4,3,20,0.0,0.4375,0,0,2.8,1,0.6,0
5,5,11,15,0,11,2,52,0.875,0.5,2,3,8.8,1,0.6,0
9,5,24,35,0,24,4,172,0.740740741,0.425,3,5,17.55555556,3,1.0,0
2,3,33,31,0,33,2,111,0.857142857,0.625,1,1,54.0,1,0.5,0
34,1,49,128,0,49,33,717,0.0,0.160427807,0,0,19.88235294,7,1.5882,10
2,4,17,14,0,17,2,116,0.9285714290000001,0.625,1,1,55.5,1,0.5,1
2,3,9,6,0,9,2,26,0.857142857,0.625,1,1,12.0,1,0.5,0
6,5,21,25,0,21,2,83,0.833333333,0.6,3,4,12.33333333,1,0.6667,0
2,4,10,6,0,10,2,22,0.8888888890000001,0.6,1,1,10.0,1,0.5,2
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
5,5,14,18,0,14,1,78,0.913043478,0.7,2,3,14.2,3,1.2,0
7,5,16,19,0,16,3,72,0.8,0.4,3,5,8.857142857000001,1,0.7143,0
2,4,20,19,0,20,2,122,0.9285714290000001,0.625,1,1,59.5,1,0.5,0
4,5,11,13,2,9,3,52,0.957446809,0.5555555560000001,2,4,11.25,1,0.5,0
2,3,9,13,0,9,2,39,0.857142857,0.625,1,1,18.5,1,0.5,0
3,3,8,13,0,8,2,45,0.947368421,0.666666667,0,0,13.33333333,2,0.6667,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
2,3,12,19,0,12,2,98,0.857142857,0.625,1,1,47.0,1,0.5,0
30,3,30,96,0,30,16,3280,0.39130434799999997,0.163218391,0,0,107.13333329999999,4,1.5333,0
3,5,3,8,1,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
9,3,19,38,2,17,1,550,0.854166667,0.45833333299999995,3,4,59.22222222,4,1.1111,0
2,3,13,12,0,13,2,64,0.857142857,0.625,1,1,30.0,1,0.5,0
2,4,16,17,0,16,2,62,0.9285714290000001,0.625,1,1,29.5,2,1.0,0
2,1,7,5,2,5,2,11,0.0,0.625,0,0,4.5,1,0.5,0
6,8,16,18,3,13,4,77,0.8857142859999999,0.7,5,5,11.33333333,3,1.3333,0
4,5,10,18,3,7,1,92,0.954545455,0.5,2,2,21.25,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
2,4,14,15,0,14,2,100,0.9285714290000001,0.625,1,1,47.5,1,0.5,0
2,4,12,16,0,12,2,53,0.9722222220000001,0.666666667,3,3,25.0,2,1.0,0
2,4,20,19,0,20,2,111,0.9285714290000001,0.625,1,1,51.5,7,3.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
7,5,22,27,0,22,3,153,0.8,0.4,3,5,20.14285714,3,1.0,0
4,2,16,12,10,6,1,30,0.571428571,0.55,1,2,6.5,1,0.75,0
5,5,21,25,5,16,4,158,0.896551724,0.666666667,2,2,30.0,1,0.6,0
4,5,12,19,1,11,3,77,0.931034483,0.5555555560000001,2,2,17.5,1,0.5,0
4,3,24,37,3,21,2,283,0.9,0.5,0,0,68.5,13,5.25,1
7,5,18,23,0,18,3,102,0.8,0.4,3,5,13.0,1,0.7143,0
2,3,9,6,0,9,2,26,0.857142857,0.625,1,1,12.0,1,0.5,0
2,3,17,20,0,17,2,76,0.857142857,0.625,1,1,36.5,1,0.5,0
6,4,23,25,0,23,2,132,0.826086957,0.6,2,4,20.16666667,1,0.6667,0
6,4,31,35,0,31,2,224,0.826086957,0.6,2,4,35.16666667,1,0.6667,0
6,5,15,22,0,15,2,96,0.833333333,0.6,3,4,14.33333333,1,0.6667,0
3,1,18,21,3,15,1,134,0.0,0.5,0,0,42.33333333,1,0.3333,1
5,4,9,26,0,9,3,159,0.884615385,0.45,1,1,30.2,2,0.8,0
4,5,15,13,6,9,3,52,0.957446809,0.5555555560000001,2,4,11.25,1,0.5,0
2,3,13,18,0,13,2,67,0.857142857,0.625,1,1,32.5,5,2.5,0
4,2,9,9,4,5,1,20,0.571428571,0.55,1,2,4.0,1,0.75,0
2,4,13,16,0,13,2,57,0.9285714290000001,0.625,1,1,27.0,1,0.5,0
2,1,12,10,6,6,2,27,0.0,0.625,0,0,12.5,1,0.5,0
2,3,11,10,0,11,2,28,0.857142857,0.625,1,1,13.0,1,0.5,0
2,4,15,12,0,15,2,84,0.9285714290000001,0.625,1,2,41.0,1,0.5,0
8,5,30,47,0,30,2,239,0.7777777779999999,0.571428571,2,4,28.5,1,0.75,3
6,5,12,17,0,12,2,56,0.833333333,0.6,3,4,7.833333333,1,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,1,10,8,4,6,2,17,0.0,0.625,0,0,7.5,1,0.5,0
2,4,24,34,0,24,2,156,0.9285714290000001,0.625,1,1,76.0,1,0.5,0
2,4,28,26,0,28,2,118,0.9285714290000001,0.625,1,1,57.0,1,0.5,0
2,3,10,10,0,10,2,34,0.857142857,0.625,1,1,16.0,1,0.5,1
10,5,29,74,0,29,6,380,0.843137255,0.296296296,2,4,36.4,5,2.0,0
2,4,8,16,0,8,2,46,0.9722222220000001,0.666666667,2,2,21.5,1,0.5,0
5,5,11,15,0,11,2,52,0.875,0.5,2,3,8.8,1,0.6,0
2,3,17,19,0,17,2,88,0.857142857,0.625,2,2,42.0,1,0.5,0
2,3,18,21,0,18,2,172,0.857142857,0.625,1,1,82.0,12,6.0,0
2,3,9,8,0,9,2,27,0.857142857,0.625,1,1,12.5,2,1.0,0
6,7,13,18,0,13,1,67,0.8918918920000001,0.666666667,4,5,9.666666667000001,1,0.6667,0
5,5,20,39,2,18,4,193,0.9375,0.666666667,2,4,37.0,1,0.6,1
2,3,8,10,0,8,2,31,0.857142857,0.625,1,1,14.5,1,0.5,0
2,3,14,21,0,14,2,101,0.857142857,0.625,1,1,48.5,7,3.5,0
5,5,11,16,0,11,2,54,0.869565217,0.5,3,3,9.2,1,0.6,0
2,4,17,23,0,17,2,134,0.9285714290000001,0.625,1,1,65.0,9,4.5,0
2,4,19,16,0,19,2,60,0.9285714290000001,0.625,1,1,29.0,1,0.5,0
2,5,2,6,1,1,1,22,0.96,1.0,1,1,9.5,2,1.0,0
8,4,19,29,0,19,3,107,0.76,0.37142857100000004,2,4,12.0,1,0.75,0
2,3,16,20,0,16,2,81,0.857142857,0.625,1,1,39.5,1,0.5,0
4,5,21,22,1,20,3,96,0.957446809,0.5555555560000001,2,4,22.0,1,0.5,0
2,3,14,15,0,14,2,66,0.857142857,0.625,1,1,31.5,3,1.5,0
6,5,16,21,0,16,2,93,0.857142857,0.6,3,6,13.83333333,1,0.6667,0
5,5,11,15,0,11,2,52,0.869565217,0.5,3,3,8.8,1,0.6,0
1,1,4,1,2,2,1,1,0.0,1.0,0,0,0.0,1,1.0,0
2,4,16,12,0,16,2,42,0.9285714290000001,0.625,1,1,20.0,1,0.5,0
2,3,12,9,0,12,2,44,0.857142857,0.625,1,1,21.0,1,0.5,0
2,1,12,8,5,7,2,24,0.0,0.625,0,0,11.0,1,0.5,0
2,3,14,21,0,14,2,69,0.857142857,0.625,1,1,33.0,3,1.5,0
3,2,472,5,464,8,3,16,0.666666667,0.666666667,1,1,4.333333333,1,0.6667,0
2,3,11,20,0,11,2,73,0.857142857,0.625,1,1,35.5,4,2.0,0
3,5,4,8,2,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
6,5,17,26,0,17,2,107,0.833333333,0.6,3,4,16.16666667,1,0.6667,0
4,5,24,29,2,22,3,229,0.957446809,0.5555555560000001,2,4,55.0,1,0.5,0
2,3,36,36,0,36,2,205,0.857142857,0.625,1,1,100.0,1,0.5,0
2,3,9,19,0,9,2,96,0.857142857,0.666666667,2,2,45.0,10,5.0,0
8,5,24,36,4,20,5,172,0.882352941,0.535714286,2,7,20.125,1,0.75,0
4,5,11,13,2,9,3,52,0.9285714290000001,0.5555555560000001,2,2,11.25,1,0.5,0
3,5,4,8,2,2,2,29,0.962962963,1.0,2,2,7.666666667,1,0.3333,0
7,5,18,26,0,18,2,135,0.8,0.666666667,3,4,17.57142857,1,0.7143,0
2,3,11,12,0,11,2,32,0.857142857,0.625,1,1,15.0,1,0.5,0
2,2,14,17,0,14,2,77,0.8,0.666666667,1,1,36.5,1,0.5,0
5,5,21,37,2,19,4,166,0.9,0.666666667,2,2,31.6,1,0.6,0
6,5,24,28,0,24,2,101,0.833333333,0.6,3,4,15.33333333,1,0.6667,0
5,5,28,37,0,28,3,225,0.913043478,0.333333333,2,2,43.4,3,1.2,0
2,3,7,10,0,7,2,38,0.857142857,0.625,1,1,18.0,3,1.5,0
2,3,18,19,0,18,2,104,0.857142857,0.625,2,2,51.0,9,4.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
6,4,32,36,0,32,2,189,0.826086957,0.6,2,4,29.66666667,1,0.6667,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
4,5,1,9,0,1,4,45,0.944444444,1.0,1,3,9.75,2,1.25,0
8,8,17,28,0,17,3,100,0.837837838,0.37142857100000004,6,8,11.125,4,1.125,0
4,6,10,14,0,10,1,49,0.9259259259999999,0.5555555560000001,2,2,10.5,1,0.5,0
6,5,24,37,2,22,4,208,0.8620689659999999,0.4,3,3,32.83333333,2,0.8333,0
3,4,24,34,0,24,2,188,0.9285714290000001,0.625,1,1,60.0,1,0.3333,0
5,5,28,38,2,26,4,301,0.9,0.666666667,2,2,58.2,1,0.6,0
2,3,13,13,0,13,2,84,0.857142857,0.625,1,1,39.5,4,2.0,0
4,5,11,15,1,10,3,57,0.957446809,0.5,2,4,12.5,1,0.5,0
4,2,40,83,0,40,1,764,0.8235294120000001,0.340909091,1,2,189.25,17,5.75,2
4,6,9,14,0,9,1,49,0.9259259259999999,0.5555555560000001,2,2,10.5,1,0.5,0
2,3,6,6,0,6,2,19,0.857142857,0.625,1,1,8.5,1,0.5,0
2,3,26,23,0,26,2,114,0.857142857,0.625,1,1,54.5,1,0.5,0
7,4,16,26,0,16,2,120,0.791666667,0.5555555560000001,2,4,15.57142857,1,0.7143,0
5,4,18,25,1,17,2,137,0.8636363640000001,0.5,2,3,25.8,1,0.6,0
2,3,14,14,0,14,2,38,0.857142857,0.625,1,1,18.0,1,0.5,0
5,5,21,33,1,20,4,160,0.8888888890000001,0.666666667,2,2,30.4,1,0.6,0
2,4,15,20,0,15,2,93,0.9285714290000001,0.625,1,1,44.5,1,0.5,0
7,5,27,32,0,27,3,173,0.8,0.4,3,5,23.0,1,0.7143,0
6,5,16,21,0,16,2,93,0.857142857,0.6,3,5,13.83333333,1,0.6667,0
2,3,28,51,0,28,2,303,0.857142857,0.625,2,2,149.0,1,0.5,0
6,7,10,14,1,9,4,46,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
2,1,14,10,8,6,2,27,0.0,0.625,0,0,12.5,1,0.5,0
2,4,7,6,0,7,2,16,0.9285714290000001,0.625,1,1,7.0,1,0.5,0
7,4,14,25,0,14,2,112,0.791666667,0.666666667,2,4,14.42857143,1,0.7143,0
7,5,25,29,0,25,3,137,0.8,0.4,3,5,17.85714286,3,1.0,0
5,6,24,47,1,23,4,209,0.90625,0.45,3,4,40.0,1,0.6,1
2,3,6,6,0,6,2,17,0.857142857,0.625,1,1,7.5,1,0.5,0
2,3,18,19,0,18,2,105,0.857142857,0.625,1,1,50.0,1,0.5,0
6,4,15,19,0,15,2,69,0.826086957,0.6,2,4,10.0,1,0.6667,0
2,3,21,16,0,21,2,51,0.857142857,0.625,1,1,24.5,1,0.5,0
0,1,1,0,1,0,0,5,0.0,0.0,0,0,0.0,0,0.0,0
6,5,13,18,0,13,3,70,0.833333333,0.36,3,4,10.0,2,0.8333,0
2,3,6,6,0,6,2,20,0.857142857,0.625,1,1,9.0,1,0.5,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
9,1,5,9,4,1,9,9,0.0,1.0,0,0,0.0,1,1.0,0
6,5,21,38,0,21,1,173,0.893617021,0.708333333,2,3,27.33333333,6,2.3333,0
2,3,6,6,0,6,2,17,0.857142857,0.625,1,1,7.5,1,0.5,0
2,3,7,10,0,7,2,35,0.857142857,0.666666667,1,1,16.5,2,1.0,0
2,3,34,31,0,34,2,168,0.857142857,0.625,1,1,81.5,1,0.5,0
2,3,14,19,0,14,2,78,0.857142857,0.625,1,1,37.5,4,2.0,0
2,3,19,9,0,19,2,53,0.857142857,0.583333333,1,1,25.5,1,0.5,0
5,5,14,26,2,12,4,112,0.9375,0.5625,2,4,20.8,1,0.6,0
28,1,176,93,152,24,25,957,0.0,0.216049383,0,0,32.89285714,7,2.6786,1
2,3,10,9,0,10,2,29,0.857142857,0.625,1,1,13.5,3,1.5,0
3,6,43,45,2,41,2,325,0.967741935,0.666666667,0,0,106.66666670000001,4,1.3333,0
5,7,11,11,5,6,2,36,0.9117647059999999,0.5,5,6,5.6,1,0.6,1
2,4,16,15,0,16,2,107,0.9285714290000001,0.625,1,1,50.5,1,0.5,0
7,5,23,32,0,23,3,124,0.8,0.611111111,3,4,16.14285714,2,0.8571,0
6,5,20,24,1,19,2,92,0.833333333,0.6,3,4,13.83333333,1,0.6667,0
2,3,7,9,0,7,2,32,0.857142857,0.625,1,1,15.0,3,1.5,0
0,1,1,0,1,0,0,9,0.0,0.0,0,0,0.0,0,0.0,0
2,4,12,12,0,12,2,83,0.9722222220000001,0.666666667,2,2,39.0,1,0.5,0
5,5,5,8,0,5,1,18,0.918367347,0.65,1,1,2.6,1,0.8,0
2,4,19,20,0,19,2,171,0.9285714290000001,0.625,1,1,82.0,11,5.5,0
2,3,21,21,0,21,2,72,0.857142857,0.625,1,1,34.5,1,0.5,0
2,3,11,10,0,11,2,36,0.857142857,0.625,1,1,17.0,2,1.0,0
1,1,5,1,3,2,1,1,0.0,1.0,0,0,0.0,1,1.0,0
3,5,1,4,0,1,1,10,0.92,1.0,1,1,2.333333333,1,0.6667,0
2,4,18,16,0,18,2,112,0.9285714290000001,0.625,1,1,53.5,1,0.5,0
6,5,16,21,0,16,2,93,0.857142857,0.6,3,5,13.83333333,1,0.6667,0
4,2,13,9,8,5,1,20,0.571428571,0.55,1,2,4.0,1,0.75,0
2,4,16,15,0,16,2,56,0.9285714290000001,0.625,1,1,26.5,2,1.0,0
2,3,16,17,0,16,2,66,0.857142857,0.625,2,2,31.5,1,0.5,0
4,5,18,40,1,17,3,147,0.957446809,0.5555555560000001,2,4,35.0,1,0.5,1
3,4,25,75,0,25,3,1114,0.8666666670000001,0.533333333,1,1,370.0,10,3.6667,0
2,4,12,10,0,12,2,35,0.9285714290000001,0.625,1,1,16.0,1,0.5,0
2,4,19,16,0,19,2,87,0.9285714290000001,0.625,1,1,42.0,1,0.5,0
2,2,9,8,0,9,2,52,0.8,0.666666667,1,1,25.0,1,0.5,0
3,1,32,109,1,31,1,746,0.0,0.5,0,0,246.33333330000002,1,0.3333,0
2,3,9,7,0,9,2,22,0.857142857,0.625,1,1,10.0,1,0.5,0
2,3,14,17,0,14,2,96,0.857142857,0.625,1,1,45.5,1,0.5,0
2,4,24,35,0,24,2,205,0.9722222220000001,0.666666667,3,3,100.0,8,4.0,0
2,3,10,15,0,10,2,74,0.857142857,0.625,1,1,35.0,4,2.0,0
7,5,26,28,0,26,3,103,0.8,0.4,3,5,13.28571429,1,0.7143,0
2,3,26,26,0,26,2,118,0.857142857,0.625,1,1,58.0,1,0.5,0
2,2,20,27,0,20,2,153,0.8,0.666666667,1,1,74.0,1,0.5,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
4,5,15,29,4,11,3,111,0.957446809,0.5555555560000001,2,5,26.0,1,0.5,1
2,4,16,14,0,16,2,54,0.9285714290000001,0.625,1,1,25.5,1,0.5,0
6,5,11,16,0,11,2,50,0.833333333,0.6,3,4,6.833333333,1,0.6667,0
2,3,16,17,0,16,2,74,0.857142857,0.625,1,1,35.5,1,0.5,1
4,5,23,29,2,21,3,136,0.957446809,0.5555555560000001,2,4,31.75,1,0.5,0
2,3,8,9,0,8,2,31,0.857142857,0.625,1,1,14.5,3,1.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,3,15,16,0,15,2,75,0.857142857,0.625,1,1,36.0,4,2.0,0
6,3,355,17,352,3,4,69,0.692307692,0.233333333,0,0,9.666666667000001,2,1.1667,0
5,5,6,13,0,6,3,57,0.8888888890000001,0.5,2,2,9.6,2,0.8,0
5,5,21,33,0,21,2,193,0.913043478,0.65,3,3,37.2,1,0.8,0
2,3,16,25,0,16,2,109,0.857142857,0.625,1,1,53.5,1,0.5,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
4,5,16,20,1,15,3,72,0.9285714290000001,0.5555555560000001,2,2,16.25,1,0.5,0
2,3,16,13,0,16,2,45,0.857142857,0.625,1,1,21.5,1,0.5,0
2,4,7,6,0,7,2,28,0.9285714290000001,0.625,1,1,13.0,1,0.5,0
4,5,15,24,2,13,3,87,0.957446809,0.5555555560000001,2,4,20.0,1,0.5,0
2,3,11,11,0,11,2,39,0.857142857,0.625,1,1,18.5,2,1.0,2
2,3,20,18,0,20,2,76,0.857142857,0.625,1,1,37.0,1,0.5,0
2,3,9,10,0,9,2,41,0.857142857,0.625,1,1,19.0,3,1.5,0
4,4,20,27,0,20,2,115,0.842105263,0.4,2,2,27.5,1,0.75,0
3,5,4,8,2,2,2,29,0.962962963,1.0,2,2,7.666666667,1,0.3333,0
2,2,8,7,0,8,2,22,0.8,0.666666667,1,1,10.0,1,0.5,0
5,5,27,76,0,27,2,700,0.884615385,0.5,1,1,135.6,34,7.2,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
2,3,11,14,0,11,2,91,0.857142857,0.625,1,1,43.0,5,2.5,0
0,1,0,0,0,0,0,17,0.0,0.0,0,0,0.0,0,0.0,2
2,4,12,9,0,12,2,31,0.9285714290000001,0.625,1,1,14.5,1,0.5,0
8,8,17,28,0,17,3,103,0.837837838,0.37142857100000004,6,8,11.5,4,1.125,0
5,7,9,12,1,8,3,41,0.9117647059999999,0.625,5,5,6.6,1,0.6,0
2,4,18,16,0,18,2,55,0.8888888890000001,0.6,1,1,26.5,1,0.5,0
9,5,26,76,2,24,2,541,0.7666666670000001,0.5625,1,1,58.11111111,27,3.6667,0
3,5,29,27,0,29,2,194,0.882352941,0.428571429,0,0,62.33333333,1,0.6667,0
6,5,22,24,0,22,1,86,0.893617021,0.625,2,4,13.16666667,1,0.8333,0
5,5,10,14,0,10,2,46,0.875,0.5,2,3,7.6,1,0.6,0
6,5,32,44,0,32,2,231,0.857142857,0.6,3,5,36.83333333,1,0.6667,0
2,3,6,6,0,6,2,17,0.857142857,0.625,1,1,7.5,1,0.5,0
2,4,15,15,0,15,2,87,0.9285714290000001,0.625,1,1,41.5,1,0.5,0
2,4,25,35,0,25,2,415,0.9285714290000001,0.625,1,1,204.0,1,0.5,1
4,5,1,9,0,1,4,45,0.942307692,1.0,1,2,9.75,2,1.25,0
2,3,30,32,0,30,2,169,0.857142857,0.625,1,1,82.5,1,0.5,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
6,5,20,24,1,19,2,92,0.833333333,0.6,3,4,13.83333333,1,0.6667,0
9,1,11,13,10,1,9,100,0.0,0.41666666700000005,0,0,9.777777777999999,1,0.7778,0
2,3,8,14,0,8,2,54,0.857142857,0.625,1,1,25.0,3,1.5,0
4,5,11,13,2,9,3,52,0.957446809,0.5555555560000001,2,4,11.25,1,0.5,0
8,4,24,32,2,22,3,146,0.76,0.428571429,2,4,16.75,4,1.125,0
6,5,15,24,0,15,2,91,0.84,0.6,3,5,13.66666667,1,0.6667,0
2,3,28,24,0,28,2,155,0.857142857,0.625,1,1,74.5,1,0.5,0
2,4,16,17,0,16,2,93,0.9285714290000001,0.625,1,1,45.0,1,0.5,0
2,3,33,31,0,33,2,170,0.857142857,0.625,1,1,82.5,1,0.5,0
2,3,12,13,0,12,2,48,0.857142857,0.625,1,1,22.5,2,1.0,0
2,3,14,13,0,14,2,52,0.857142857,0.625,1,1,25.0,3,1.5,0
2,3,29,27,0,29,2,149,0.857142857,0.625,1,1,72.5,1,0.5,0
9,5,29,36,9,20,6,196,0.865384615,0.5625,2,7,20.44444444,1,0.7778,0
2,2,8,12,0,8,2,48,0.8,0.666666667,1,1,22.0,1,0.5,0
6,8,10,15,0,10,2,49,0.8857142859999999,0.46666666700000003,4,6,6.666666667,1,0.6667,0
4,6,10,14,0,10,1,49,0.9259259259999999,0.5555555560000001,2,2,10.5,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,3,20,23,0,20,2,133,0.857142857,0.625,1,1,64.0,5,2.5,0
2,4,20,17,0,20,2,98,0.9285714290000001,0.625,1,1,47.0,5,2.5,0
2,4,23,21,0,23,2,113,0.9285714290000001,0.625,1,1,55.0,1,0.5,0
2,3,5,6,0,5,2,18,0.857142857,0.625,1,1,8.0,1,0.5,0
4,2,7,22,4,3,1,101,0.944444444,0.6,0,0,23.5,3,0.75,0
2,4,33,28,0,33,2,268,0.9285714290000001,0.625,1,1,130.0,1,0.5,0
2,3,21,23,0,21,2,133,0.857142857,0.625,1,1,64.0,5,2.5,0
2,3,6,6,0,6,2,19,0.857142857,0.625,1,1,8.5,1,0.5,0
2,3,21,18,0,21,2,96,0.857142857,0.625,1,1,45.5,1,0.5,0
2,4,21,20,0,21,2,218,0.9285714290000001,0.625,1,1,105.0,1,0.5,0
3,4,26,27,0,26,2,134,0.9285714290000001,0.625,1,1,42.66666667,1,0.3333,0
4,5,21,22,1,20,3,96,0.957446809,0.5555555560000001,2,4,22.0,1,0.5,0
2,3,28,21,0,28,2,94,0.857142857,0.625,1,1,45.0,1,0.5,0
5,3,14,32,0,14,1,284,0.931818182,0.5,1,2,54.2,1,0.6,0
2,3,15,15,0,15,2,57,0.857142857,0.625,1,1,27.0,1,0.5,0
7,8,15,20,0,15,3,62,0.8611111109999999,0.333333333,4,6,7.428571429,1,0.7143,0
6,5,28,33,0,28,2,147,0.857142857,0.6,2,5,22.83333333,1,0.6667,0
2,4,24,24,0,24,2,108,0.9285714290000001,0.625,1,1,52.0,1,0.5,0
2,3,13,12,0,13,2,64,0.857142857,0.625,1,1,30.0,1,0.5,0
2,3,12,15,0,12,2,55,0.857142857,0.625,1,1,26.0,4,2.0,0
2,1,13,11,1,12,2,33,0.0,0.625,0,0,15.5,1,0.5,0
6,4,26,20,14,12,3,85,0.826086957,0.6,1,3,12.83333333,1,0.6667,0
2,3,10,12,0,10,2,34,0.857142857,0.625,1,1,16.0,1,0.5,0
2,3,17,25,0,17,2,112,0.857142857,0.666666667,1,1,54.5,8,4.0,0
5,5,14,18,0,14,2,58,0.869565217,0.5,3,3,10.0,1,0.6,0
2,4,22,20,0,22,2,72,0.9285714290000001,0.625,1,1,34.5,1,0.5,0
4,5,12,20,0,12,2,360,0.933333333,0.375,2,2,87.5,1,0.75,0
2,1,9,6,3,6,2,30,0.0,0.6,0,0,13.5,1,0.5,0
6,5,17,22,0,17,3,104,0.833333333,0.36,3,4,15.5,3,1.0,0
2,3,10,15,0,10,2,64,0.857142857,0.625,1,1,30.0,7,3.5,0
8,5,23,39,1,22,7,202,0.818181818,0.607142857,3,4,23.875,1,0.75,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,1,77,5,77,0,2,490,0.0,0.666666667,0,0,104.5,1,0.5,0
2,3,10,13,0,10,2,67,0.857142857,0.625,1,1,31.5,4,2.0,0
2,4,23,22,0,23,2,130,0.9285714290000001,0.625,1,1,63.0,1,0.5,0
5,5,10,15,0,10,2,52,0.875,0.5,2,3,8.8,1,0.6,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
2,3,10,12,0,10,2,50,0.857142857,0.625,1,1,23.5,1,0.5,0
6,3,10,25,3,7,3,79,0.8888888890000001,0.4,0,0,11.83333333,2,0.8333,0
2,3,8,10,0,8,2,29,0.857142857,0.625,1,1,13.5,1,0.5,0
2,4,20,22,0,20,2,139,0.9285714290000001,0.625,1,1,67.5,1,0.5,0
2,4,11,48,0,11,2,341,0.9523809520000001,0.75,0,0,166.0,12,6.0,0
2,4,6,3,0,6,2,7,0.9285714290000001,0.625,1,1,2.5,1,0.5,0
7,8,10,16,0,10,2,60,0.8684210529999999,0.5555555560000001,5,6,7.142857143,1,0.7143,0
5,5,26,29,3,23,3,145,0.892857143,0.5,3,3,27.0,2,0.8,2
7,4,23,32,0,23,3,125,0.791666667,0.611111111,2,4,16.28571429,2,0.8571,0
2,5,7,3,6,1,1,7,0.96,1.0,1,1,2.5,1,0.5,0
2,3,22,20,0,22,2,87,0.857142857,0.625,1,1,41.5,1,0.5,0
4,5,11,16,1,10,3,58,0.9285714290000001,0.5555555560000001,2,2,12.75,1,0.5,0
2,4,15,13,0,15,2,45,0.9285714290000001,0.625,1,1,21.0,1,0.5,0
2,3,28,24,0,28,2,130,0.857142857,0.625,1,1,62.5,1,0.5,0
2,3,7,8,0,7,2,21,0.857142857,0.625,1,1,9.5,1,0.5,0
7,5,24,41,6,18,6,334,0.9,0.7777777779999999,2,4,46.14285714,1,0.7143,0
7,5,20,30,0,20,2,144,0.807692308,0.666666667,2,4,19.14285714,1,0.7143,0
6,5,11,16,0,11,2,50,0.833333333,0.6,3,4,6.833333333,1,0.6667,0
2,4,15,16,0,15,2,60,0.9285714290000001,0.625,1,1,28.5,1,0.5,0
6,7,17,18,4,13,4,77,0.8857142859999999,0.7,5,5,11.33333333,3,1.3333,0
2,4,8,9,0,8,2,33,0.9285714290000001,0.625,1,2,15.5,1,0.5,0
5,5,11,15,0,11,2,52,0.869565217,0.5,3,3,8.8,1,0.6,0
2,4,14,16,0,14,2,82,0.9285714290000001,0.625,1,1,39.5,1,0.5,0
2,4,28,41,0,28,2,420,0.9285714290000001,0.625,1,1,206.5,1,0.5,0
4,5,13,21,1,12,3,86,0.9285714290000001,0.5555555560000001,2,2,19.75,1,0.5,0
6,4,19,25,0,19,2,114,0.826086957,0.6,2,4,17.33333333,1,0.6667,0
2,3,11,13,0,11,2,46,0.857142857,0.625,1,1,21.5,2,1.0,0
5,1,12,12,1,11,5,32,0.0,0.72,0,0,5.4,1,0.8,0
2,3,12,12,0,12,2,63,0.857142857,0.625,1,1,29.5,1,0.5,0
2,4,16,13,0,16,2,48,0.9285714290000001,0.625,1,1,23.0,1,0.5,0
2,3,28,26,0,28,2,98,0.857142857,0.625,1,1,47.5,1,0.5,0
2,3,11,11,0,11,2,50,0.857142857,0.625,1,1,24.0,6,3.0,0
7,8,16,20,0,16,2,71,0.8611111109999999,0.5555555560000001,5,7,8.714285713999999,1,0.7143,0
6,5,9,10,0,9,1,22,0.807692308,0.444444444,1,3,2.666666667,1,0.8333,0
21,1,59,89,32,27,19,820,0.0,0.258333333,0,0,37.80952381,10,3.4762,1
10,1,6,33,2,5,6,595,0.0,0.27777777800000003,0,0,58.0,5,2.0,0
2,7,4,7,2,2,1,25,1.0,1.0,0,0,10.5,0,0.0,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
