wmc,dit,cbo,rfc,ca,ce,npm,loc,dam,cam,amc,max_cc,avg_cc,bug
3,4,5,5,1,4,1,14,0.0,0.666666667,3.666666667,1,0.6667,0
2,4,36,27,9,27,2,228,1.0,0.625,112.5,1,0.5,0
2,3,6,7,1,5,2,29,0.0,0.625,13.5,2,1.0,0
7,5,25,25,2,23,2,93,0.0,0.7222222220000001,11.85714286,1,0.7143,0
2,1,7,9,0,7,0,36,1.0,1.0,14.0,0,0.0,0
2,3,20,13,1,19,2,44,0.0,0.6,21.0,1,0.5,0
5,5,3,18,0,3,1,72,0.0,1.0,13.4,1,0.8,0
5,1,12,14,6,6,3,58,0.333333333,0.3125,10.0,1,0.6,0
2,3,24,17,1,23,2,69,0.0,0.6,33.5,3,1.5,0
5,5,3,18,0,3,1,72,0.0,1.0,13.4,1,0.8,0
8,3,20,33,2,18,1,263,0.0,0.48214285700000004,31.5,5,1.875,0
2,4,24,18,1,23,2,83,0.0,0.666666667,40.5,1,0.5,0
6,5,19,23,4,15,3,91,0.0,0.36,13.66666667,3,1.0,0
2,3,14,21,1,13,2,76,0.0,0.625,37.0,10,5.0,0
2,4,14,12,1,13,2,46,0.0,0.666666667,22.0,1,0.5,0
2,3,7,6,1,6,2,15,0.0,0.6,6.5,1,0.5,0
4,3,11,23,0,11,2,197,0.6,0.428571429,47.0,4,1.5,0
2,2,8,9,1,7,2,34,0.0,0.666666667,16.0,1,0.5,0
1,1,4,1,2,2,1,1,0.0,1.0,0.0,1,1.0,0
11,1,116,43,99,17,7,242,0.333333333,0.342857143,20.72727273,4,1.3636,1
8,3,22,52,0,22,5,1312,0.523809524,0.452380952,160.375,3,1.0,0
4,5,7,7,2,5,1,24,0.0,0.833333333,5.0,1,0.75,0
2,3,11,12,1,10,2,43,0.0,0.666666667,20.5,4,2.0,0
3,3,20,24,1,19,2,92,0.0,0.444444444,29.66666667,7,3.3333,0
6,4,11,20,0,11,4,112,0.0,0.533333333,17.0,2,0.8333,1
2,3,12,8,2,10,2,23,0.0,0.6,10.5,1,0.5,0
6,5,18,23,0,18,1,78,0.0,0.6,11.5,1,0.6667,0
2,3,12,10,3,9,2,28,0.0,0.666666667,13.0,1,0.5,0
7,4,22,33,1,21,5,169,0.0,0.611111111,22.57142857,2,0.8571,0
2,2,19,15,1,18,2,57,0.0,0.666666667,27.5,1,0.5,2
7,6,14,27,1,13,1,98,0.0,0.666666667,12.57142857,1,0.7143,0
3,3,35,37,4,31,2,223,0.0,0.47619047600000003,72.33333333,8,4.6667,0
29,1,40,89,7,33,6,653,0.454545455,0.13865546199999998,21.13793103,5,2.069,0
3,2,79,5,72,7,3,16,0.0,0.666666667,4.333333333,1,0.6667,0
6,6,20,36,1,19,1,221,0.0,0.6,35.16666667,1,0.6667,0
2,3,25,18,1,24,2,94,0.0,0.6,46.0,9,4.5,0
2,3,11,9,1,10,2,29,0.0,0.6,13.5,1,0.5,0
9,2,30,70,5,25,5,552,0.181818182,0.3125,59.11111111,7,2.1111,1
10,2,7,30,1,6,10,155,0.0,0.4,14.5,2,0.9,0
2,1,5,7,0,5,0,26,1.0,1.0,10.0,0,0.0,0
11,2,3,30,1,2,11,131,1.0,0.545454545,10.81818182,4,1.4545,0
5,3,31,48,1,30,2,227,0.0,0.311111111,44.2,12,4.0,0
5,5,10,15,1,9,1,46,0.0,0.5,7.6,1,0.6,1
2,3,11,10,1,10,2,27,0.0,0.625,12.5,1,0.5,0
5,6,11,15,1,10,1,46,0.0,0.5,7.6,1,0.6,0
11,5,50,90,5,45,9,574,0.0,0.7666666670000001,50.81818182,2,0.9091,0
2,1,61,63,0,61,0,306,1.0,1.0,122.0,0,0.0,0
3,6,1,6,0,1,1,29,0.0,1.0,8.666666667000001,1,0.6667,0
2,1,11,13,0,11,0,56,1.0,1.0,22.0,0,0.0,0
2,1,8,10,0,8,0,46,1.0,1.0,18.0,0,0.0,0
6,5,18,35,1,17,2,179,0.0,0.333333333,28.33333333,3,1.0,0
6,5,32,41,5,27,2,169,0.0,0.666666667,26.66666667,1,0.6667,0
5,6,10,15,1,9,1,46,0.0,0.5,7.6,1,0.6,0
2,1,2,4,0,2,0,11,1.0,1.0,4.0,0,0.0,0
2,1,12,14,0,12,0,61,1.0,1.0,24.0,0,0.0,0
13,3,28,76,0,28,8,699,0.083333333,0.298076923,51.84615385,9,1.8462,1
12,2,68,137,2,66,6,1333,0.304347826,0.303030303,108.16666670000001,50,5.3333,9
2,1,42,44,0,42,0,211,1.0,1.0,84.0,0,0.0,0
3,3,21,24,1,20,2,103,0.0,0.444444444,33.33333333,6,3.0,0
2,1,8,10,0,8,0,41,1.0,1.0,16.0,0,0.0,0
6,5,7,13,1,6,1,54,0.0,0.7333333329999999,7.5,1,0.6667,0
3,1,22,29,0,22,2,142,0.25,0.666666667,45.0,6,2.0,0
2,3,22,17,3,19,2,69,0.0,0.666666667,33.0,1,0.5,0
2,1,23,25,0,23,0,116,1.0,1.0,46.0,0,0.0,0
2,1,3,5,0,3,0,16,1.0,1.0,6.0,0,0.0,0
2,3,15,12,2,13,2,35,0.0,0.666666667,16.5,1,0.5,0
2,3,6,5,1,5,2,17,0.0,0.625,7.0,1,0.5,0
2,4,10,3,9,1,1,7,0.0,1.0,2.5,1,0.5,0
2,3,17,16,1,16,2,57,0.0,0.6,27.5,5,2.5,0
8,5,44,90,19,27,6,440,0.666666667,0.571428571,53.25,3,1.0,1
2,2,20,28,1,19,2,94,0.0,0.666666667,46.0,1,0.5,0
2,1,22,24,0,22,0,111,1.0,1.0,44.0,0,0.0,0
2,3,5,7,1,4,2,22,0.0,0.625,10.0,1,0.5,0
2,3,23,25,2,21,2,142,0.0,0.6,70.0,4,2.0,0
4,4,10,12,2,8,1,57,0.0,0.5625,13.25,5,2.0,0
2,2,27,25,1,26,2,97,0.0,0.666666667,47.5,1,0.5,0
30,2,55,145,0,55,2,2680,0.428571429,0.21182266,87.16666667,14,3.7,2
6,4,34,37,8,26,4,184,0.0,0.533333333,29.0,2,0.8333,0
4,5,10,13,1,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,3,13,15,1,12,2,96,1.0,0.6,30.0,11,3.6667,0
2,3,12,8,1,11,2,30,0.0,0.625,14.0,2,1.0,0
25,1,8,54,2,6,3,561,0.846153846,0.34375,20.92,11,1.64,0
4,3,12,17,1,11,2,85,0.0,0.41666666700000005,20.25,5,1.75,0
2,1,14,16,0,14,0,71,1.0,1.0,28.0,0,0.0,0
5,5,10,15,1,9,1,48,0.0,0.5,8.0,1,0.6,0
2,3,15,15,2,13,2,53,0.0,0.6,25.5,5,2.5,0
4,2,11,14,1,10,2,49,1.0,0.5555555560000001,10.75,1,0.5,0
6,5,25,29,2,23,2,134,0.0,0.6,20.83333333,1,0.6667,0
5,5,17,18,1,16,1,70,0.0,0.666666667,12.4,1,0.6,0
12,2,49,126,0,49,2,1159,0.5555555560000001,0.25,94.08333333,10,4.1667,0
6,3,19,32,4,15,4,141,0.333333333,0.55,22.0,2,0.8333,0
2,2,8,9,0,8,2,31,0.0,0.75,14.0,2,1.0,0
2,3,25,16,9,16,2,180,0.0,0.6,89.0,3,1.5,0
2,3,25,22,1,24,2,155,0.0,0.6,76.5,11,5.5,0
7,1,15,22,9,6,5,79,0.333333333,0.3,9.857142857000001,2,0.8571,0
2,3,21,27,2,19,2,109,0.0,0.666666667,53.0,5,2.5,0
2,2,16,14,1,15,2,66,0.0,0.666666667,32.0,1,0.5,0
7,5,22,30,1,21,3,111,0.0,0.4,14.42857143,3,1.0,0
2,3,6,7,1,5,2,19,0.0,0.666666667,8.5,1,0.5,0
3,5,19,44,0,19,2,378,0.875,0.625,119.66666670000001,1,0.3333,0
9,4,29,55,2,27,7,333,0.0,0.625,35.55555556,2,0.8889,0
7,5,15,17,5,10,2,58,0.0,0.666666667,6.857142857,2,0.8571,0
2,2,12,9,1,11,2,25,0.0,0.666666667,11.5,1,0.5,0
2,3,25,16,1,24,2,91,0.0,0.6,44.5,1,0.5,0
9,2,7,23,1,6,9,84,1.0,0.5555555560000001,8.222222222000001,3,1.1111,0
2,3,13,11,2,11,2,43,0.0,0.625,20.5,5,2.5,0
5,5,23,29,1,22,1,102,0.0,0.666666667,18.8,1,0.6,0
2,1,10,8,0,10,2,30,0.0,0.666666667,14.0,1,0.5,0
2,3,27,28,1,26,2,132,0.0,0.666666667,64.5,1,0.5,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
3,1,4,6,2,2,2,24,0.0,0.75,6.666666667,1,0.3333,0
3,4,15,19,1,14,2,74,0.0,0.666666667,23.0,1,0.3333,0
2,3,14,10,1,13,2,29,0.0,0.6,13.5,1,0.5,0
4,3,5,16,0,5,3,66,0.333333333,0.666666667,14.75,2,0.75,0
2,3,13,11,2,11,2,35,0.0,0.625,16.5,4,2.0,0
2,3,18,20,0,18,2,123,0.0,0.6,59.5,9,4.5,0
6,5,19,23,1,18,2,79,0.0,0.44,11.66666667,1,0.6667,0
9,2,20,34,1,19,2,227,0.5,0.5,24.0,2,1.3333,0
2,3,18,24,1,17,2,94,0.0,0.6,46.0,7,3.5,0
5,5,3,18,0,3,1,77,0.0,1.0,14.4,1,0.8,0
7,5,21,43,2,19,6,282,0.0,0.583333333,38.85714286,1,0.7143,0
2,3,8,9,1,7,2,22,0.0,0.666666667,10.0,1,0.5,0
6,5,28,31,2,26,2,109,0.0,0.44,16.66666667,1,0.6667,0
8,5,11,15,1,10,2,51,0.0,0.342857143,5.0,1,0.75,0
3,4,45,45,12,33,2,521,1.0,0.571428571,172.0,1,0.6667,0
2,3,11,9,1,10,2,29,0.0,0.625,13.5,4,2.0,0
2,1,15,17,0,15,0,86,1.0,1.0,34.0,0,0.0,0
7,3,22,33,3,19,5,174,0.0,0.5,23.14285714,2,0.8571,0
2,3,15,7,3,12,2,38,0.0,0.6,18.0,1,0.5,0
2,3,16,9,3,13,2,51,0.0,0.6,24.5,3,1.5,0
25,4,57,88,5,52,20,917,0.0,0.2175,35.56,17,2.04,0
6,5,32,65,2,30,1,402,0.428571429,0.4,64.83333333,1,0.6667,0
13,5,52,91,9,43,10,656,0.0,0.75,49.15384615,2,0.9231,0
9,2,33,72,5,28,5,620,0.166666667,0.3125,66.55555556,7,1.8889,1
2,3,10,13,1,9,2,55,0.0,0.625,26.5,5,2.5,2
4,1,1,9,1,0,4,29,1.0,0.583333333,6.0,1,0.75,0
0,1,70,0,70,0,0,150,0.0,0.0,0.0,0,0.0,3
106,1,20,107,0,20,106,310,1.0,0.060927672999999995,1.91509434,1,0.9906,0
10,1,64,35,52,12,5,182,0.0,0.14285714300000002,16.8,4,1.7,0
2,3,18,12,1,17,2,51,0.0,0.6,24.5,2,1.0,0
2,3,18,11,1,17,2,53,0.0,0.6,25.5,1,0.5,0
2,1,11,13,0,11,0,61,1.0,1.0,24.0,0,0.0,0
2,2,29,22,1,28,2,89,0.0,0.666666667,43.5,1,0.5,2
6,4,13,23,1,12,4,119,0.0,0.533333333,18.16666667,2,0.8333,0
8,4,21,39,1,20,6,305,0.0,0.666666667,36.625,2,0.875,0
8,5,20,36,1,19,1,200,0.0,0.7142857140000001,23.5,1,0.75,0
4,4,16,38,0,16,1,346,0.2,0.666666667,84.25,14,5.0,0
2,3,13,9,1,12,2,36,0.0,0.6,17.0,2,1.0,0
7,4,17,25,3,14,5,153,0.0,0.611111111,20.28571429,2,0.8571,0
13,5,56,94,10,46,10,616,0.0,0.75,46.07692308,2,0.9231,0
4,3,5,17,0,5,3,69,0.333333333,0.666666667,15.5,3,1.0,0
2,3,7,6,1,6,2,17,0.0,0.6,7.5,1,0.5,0
12,2,9,39,3,6,11,239,0.0,0.363636364,18.75,2,0.9167,0
7,5,24,29,1,23,2,110,0.0,0.46666666700000003,14.28571429,3,1.0,0
2,3,15,18,1,14,2,75,0.0,0.6,36.5,3,1.5,0
5,3,28,46,1,27,2,223,0.0,0.311111111,43.4,12,4.0,0
5,4,15,37,0,15,4,175,0.2,0.75,33.0,4,1.4,0
11,4,37,69,5,32,9,522,0.0,0.7666666670000001,46.09090909,2,0.9091,0
2,3,11,8,1,10,2,20,0.0,0.6,9.0,2,1.0,1
2,2,22,14,1,21,2,83,0.0,0.666666667,40.5,1,0.5,3
2,3,5,4,1,4,2,10,0.0,0.666666667,4.0,1,0.5,0
6,3,23,31,5,18,2,122,0.0,0.36111111100000004,19.33333333,5,1.8333,0
8,5,26,30,2,24,3,130,0.0,0.428571429,14.875,3,1.0,0
2,3,13,10,2,11,2,28,0.0,0.6,13.0,1,0.5,0
7,4,21,36,3,18,5,196,0.0,0.611111111,26.42857143,2,0.8571,1
6,6,16,14,7,9,1,45,0.0,0.6,6.0,1,0.6667,0
2,3,9,7,1,8,2,21,0.0,0.625,9.5,1,0.5,0
3,4,17,17,4,13,2,87,0.0,0.666666667,27.0,6,2.0,0
8,5,20,26,1,19,2,118,0.0,0.428571429,13.375,4,1.125,0
11,4,36,66,7,29,8,376,0.0,0.7666666670000001,32.81818182,2,0.9091,0
4,2,19,28,2,17,2,150,0.0,0.375,36.5,7,2.25,0
2,3,8,10,1,7,2,28,0.0,0.666666667,13.0,1,0.5,0
2,3,20,16,1,19,2,102,0.0,0.6,50.0,1,0.5,1
2,3,14,10,4,10,2,29,0.0,0.625,13.5,1,0.5,0
2,1,4,6,0,4,0,21,1.0,1.0,8.0,0,0.0,0
12,4,27,78,0,27,5,511,0.636363636,0.43181818200000005,40.66666667,6,1.8333,1
2,1,10,12,0,10,0,51,1.0,1.0,20.0,0,0.0,0
11,4,32,55,4,28,8,277,0.0,0.7666666670000001,23.81818182,2,0.9091,0
5,1,21,6,19,2,5,35,1.0,0.44,5.0,1,0.8,0
2,1,3,5,0,3,0,16,1.0,1.0,6.0,0,0.0,0
2,3,14,11,2,12,2,37,0.0,0.666666667,17.5,1,0.5,0
3,1,4,4,4,0,1,26,0.333333333,0.75,6.666666667,1,0.3333,0
2,1,50,52,0,50,0,256,1.0,1.0,102.0,0,0.0,0
25,1,48,123,6,43,14,1990,0.894736842,0.222222222,77.84,5,1.24,2
2,4,14,10,2,12,2,36,0.0,0.666666667,17.0,1,0.5,0
2,3,23,17,1,22,2,90,0.0,0.6,44.0,9,4.5,0
3,3,21,27,1,20,2,180,0.333333333,0.6,58.0,12,4.0,0
2,2,16,16,1,15,2,84,0.0,0.666666667,41.0,1,0.5,0
2,3,17,12,0,17,2,76,0.0,0.6,37.0,2,1.0,0
2,3,12,12,2,10,2,33,0.0,0.625,15.5,3,1.5,0
5,2,15,38,4,11,3,224,0.0,0.32,43.8,11,3.2,0
2,1,4,6,0,4,0,26,1.0,1.0,10.0,0,0.0,0
8,4,23,43,2,21,6,248,0.0,0.571428571,29.5,2,0.875,0
9,1,1,13,1,0,7,235,1.0,0.8888888890000001,24.11111111,7,2.7778,0
8,5,29,30,5,24,3,103,0.0,0.457142857,11.5,1,0.75,0
5,3,16,16,1,15,2,67,0.0,0.3,12.4,4,1.8,0
7,5,26,28,4,22,2,108,0.0,0.7222222220000001,14.0,1,0.7143,0
2,4,36,38,1,35,2,217,0.0,0.625,107.5,1,0.5,0
7,1,24,16,20,4,6,93,0.0,0.428571429,12.14285714,4,1.8571,0
6,5,19,20,1,18,1,84,0.0,0.7333333329999999,12.5,1,0.6667,0
8,5,16,18,5,11,3,66,0.0,0.6190476189999999,6.875,2,0.875,0
2,3,14,14,1,13,2,98,0.0,0.666666667,48.0,7,3.5,0
4,4,9,13,2,7,1,41,0.0,0.4375,9.25,4,1.5,0
4,1,4,7,2,2,4,17,0.0,0.583333333,3.25,1,0.75,0
3,5,16,21,0,16,3,107,0.0,0.666666667,34.33333333,5,2.6667,0
2,3,17,9,1,16,2,44,0.0,0.6,21.0,1,0.5,0
3,4,8,7,1,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
2,3,18,17,2,16,2,124,0.0,0.6,61.0,7,3.5,0
2,3,18,28,1,17,2,159,0.0,0.625,78.5,18,9.0,0
2,2,26,39,0,26,2,200,0.0,0.666666667,99.0,1,0.5,0
2,1,27,29,0,27,0,136,1.0,1.0,54.0,0,0.0,0
7,5,24,33,1,23,1,150,0.4,0.4,19.71428571,1,0.7143,0
3,3,19,14,2,17,2,76,0.0,0.46666666700000003,24.33333333,1,0.6667,0
2,3,19,18,4,15,2,65,0.0,0.625,31.5,7,3.5,0
2,3,11,9,1,10,2,29,0.0,0.6,13.5,1,0.5,0
7,5,17,32,1,16,2,101,0.0,0.4,13.0,1,0.7143,0
2,3,22,14,2,20,2,57,0.0,0.666666667,27.5,1,0.5,0
4,1,15,4,12,3,4,4,0.0,0.6785714290000001,0.0,1,1.0,0
3,2,16,16,2,14,2,56,0.0,0.5,17.66666667,1,0.6667,0
4,5,10,13,1,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,1,4,6,0,4,0,21,1.0,1.0,8.0,0,0.0,0
7,5,27,39,4,23,3,173,0.0,0.611111111,23.28571429,1,0.7143,0
6,6,25,55,3,22,4,257,0.0,0.45,41.16666667,2,1.0,1
3,2,9,9,1,8,2,40,0.0,0.5,12.33333333,2,1.0,3
6,5,13,18,5,9,5,66,0.333333333,0.46666666700000003,9.5,1,0.6667,0
8,5,30,34,10,20,6,180,0.2,0.523809524,20.875,2,1.0,0
2,1,10,12,0,10,0,51,1.0,1.0,20.0,0,0.0,0
2,3,17,25,1,16,2,90,0.0,0.625,44.0,4,2.0,0
4,1,4,4,3,1,4,4,0.0,1.0,0.0,1,1.0,0
2,1,8,10,0,8,0,46,1.0,1.0,18.0,0,0.0,0
7,5,20,25,1,19,3,92,0.0,0.4,11.71428571,1,0.7143,0
6,5,11,13,4,7,3,49,0.0,0.46666666700000003,6.666666667,1,0.6667,0
12,4,15,31,2,13,8,219,0.0,0.787878788,16.91666667,2,0.9167,0
45,2,56,168,3,54,2,2733,0.857142857,0.258264463,59.57777778,17,5.0444,0
2,3,12,9,1,11,2,40,0.0,0.666666667,19.0,3,1.5,0
2,4,10,5,2,8,2,21,0.0,0.666666667,9.5,3,1.5,0
0,1,5,0,3,2,0,0,0.0,0.0,0.0,0,0.0,0
4,4,9,8,1,8,1,22,0.0,0.75,4.5,1,0.75,0
6,2,6,32,1,5,5,127,0.0,0.4,19.83333333,2,0.8333,0
11,3,18,48,0,18,4,1229,0.538461538,0.226666667,109.54545449999999,5,1.7273,1
5,5,27,29,4,23,1,104,0.0,0.666666667,19.2,1,0.6,0
5,4,20,22,11,9,3,96,0.333333333,0.583333333,17.6,2,0.8,0
2,2,21,16,1,20,2,63,0.0,0.666666667,30.5,1,0.5,0
4,3,6,9,2,4,1,31,0.0,0.5555555560000001,6.0,1,0.5,0
4,3,39,60,11,33,1,450,0.666666667,0.541666667,107.75,8,4.25,1
2,3,20,13,1,19,2,49,0.0,0.6,23.5,1,0.5,0
2,4,10,3,9,1,1,7,0.0,1.0,2.5,1,0.5,0
6,6,19,26,1,18,1,95,0.0,0.533333333,14.33333333,1,0.6667,0
6,5,19,19,4,15,2,77,0.0,0.6,11.33333333,1,0.6667,0
13,2,30,74,2,28,6,555,0.181818182,0.291666667,40.84615385,8,1.9231,0
8,4,22,42,4,18,6,250,0.333333333,0.571428571,29.5,2,0.875,0
7,5,17,40,1,16,1,178,0.0,0.666666667,23.85714286,1,0.7143,0
4,5,10,13,1,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,1,11,13,0,11,0,56,1.0,1.0,22.0,0,0.0,0
2,3,17,9,2,15,2,31,0.0,0.6,14.5,2,1.0,0
5,6,6,10,4,2,1,35,0.0,1.0,5.4,1,0.6,0
7,1,8,20,4,4,7,107,1.0,0.342857143,14.0,4,1.1429,0
3,2,28,19,2,26,3,104,0.0,0.46666666700000003,33.66666667,1,0.6667,0
2,1,17,19,0,17,0,86,1.0,1.0,34.0,0,0.0,0
5,5,17,13,9,8,3,42,0.0,0.5,6.8,1,0.6,0
2,3,16,12,1,15,2,60,0.0,0.6,29.0,2,1.0,0
2,3,20,25,1,19,2,140,0.0,0.6,68.5,9,4.5,0
10,2,5,26,1,4,10,126,1.0,0.55,11.5,1,0.9,0
2,4,5,3,4,1,1,7,0.0,1.0,2.5,1,0.5,0
5,5,15,22,1,14,2,71,0.0,0.4,12.6,3,1.0,0
2,2,10,28,0,10,2,195,0.0,0.75,94.0,5,2.5,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
3,3,18,20,3,15,2,85,0.0,0.444444444,27.33333333,6,3.3333,0
2,3,8,8,1,7,2,22,0.0,0.625,10.0,1,0.5,0
4,3,10,17,3,7,2,81,0.0,0.5,19.25,4,2.0,0
2,1,7,9,0,7,0,36,1.0,1.0,14.0,0,0.0,0
4,3,25,31,4,21,2,126,0.0,0.5,29.75,1,0.5,0
7,4,11,18,0,11,4,120,0.28571428600000004,0.444444444,15.14285714,4,1.2857,0
2,3,16,20,2,14,2,154,0.333333333,0.666666667,74.5,1,0.5,1
2,3,14,18,1,13,2,53,1.0,0.625,25.0,5,2.5,3
4,5,10,13,1,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,3,10,10,1,9,2,28,0.0,0.666666667,13.0,1,0.5,0
6,4,15,19,0,15,4,123,0.333333333,0.46666666700000003,18.5,4,1.3333,0
4,3,5,17,0,5,3,69,0.333333333,0.666666667,15.5,3,1.0,0
4,3,5,17,0,5,3,69,0.333333333,0.666666667,15.5,3,1.0,0
2,3,42,30,3,39,2,400,0.0,0.6,199.0,36,18.0,0
2,4,26,22,8,18,2,198,0.0,0.625,98.0,1,0.5,0
7,5,26,28,4,22,2,108,0.0,0.7222222220000001,14.0,1,0.7143,0
7,3,9,18,0,9,5,88,0.0,0.611111111,11.0,2,0.8571,0
2,1,8,10,0,8,0,51,1.0,1.0,20.0,0,0.0,0
1,1,3,1,2,1,1,1,0.0,1.0,0.0,1,1.0,0
5,5,13,16,1,12,2,48,0.0,0.4,8.0,1,0.6,0
3,4,31,34,2,29,2,276,1.0,0.625,88.33333333,1,0.3333,1
14,1,2,20,1,1,14,274,0.2,0.523809524,18.21428571,2,1.5,0
2,2,7,6,1,6,2,17,0.0,0.666666667,7.5,1,0.5,1
1,5,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
8,4,22,39,2,20,6,305,0.0,0.666666667,36.625,2,0.875,0
7,5,15,20,1,14,1,90,0.0,0.666666667,11.42857143,1,0.7143,0
2,1,11,13,0,11,0,56,1.0,1.0,22.0,0,0.0,0
2,3,17,30,2,15,2,99,0.0,0.625,48.5,4,2.0,1
2,3,18,21,1,17,2,109,0.0,0.6,53.0,7,3.5,0
7,5,17,25,1,16,1,77,0.0,0.611111111,9.571428571,1,0.7143,0
11,5,47,87,5,42,9,619,0.0,0.7666666670000001,54.90909091,2,0.9091,0
4,4,29,36,1,28,3,379,0.7142857140000001,0.4,90.25,2,0.75,1
5,5,16,28,0,16,1,152,0.0,0.666666667,28.8,1,0.6,0
1,4,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
3,1,6,12,0,6,2,40,0.5,0.666666667,11.66666667,1,0.3333,0
3,3,29,30,5,24,2,188,0.0,0.428571429,61.66666667,5,2.0,0
13,3,11,32,4,7,13,167,0.166666667,0.384615385,10.92307692,2,1.0,1
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
2,3,15,9,1,14,2,33,0.0,0.666666667,15.5,1,0.5,0
2,3,11,8,1,10,2,23,0.0,0.6,10.5,1,0.5,0
2,2,9,6,2,7,2,23,0.0,0.666666667,10.5,1,0.5,0
11,4,37,59,10,27,8,320,0.0,0.7,27.72727273,2,0.9091,0
7,5,29,26,7,22,2,97,0.0,0.7222222220000001,12.42857143,1,0.7143,0
1,3,4,2,3,1,1,4,0.0,1.0,3.0,0,0.0,0
3,1,24,31,0,24,2,147,0.333333333,0.666666667,47.0,6,2.0,0
6,5,27,31,1,26,2,115,0.0,0.44,17.66666667,1,0.6667,0
3,5,8,6,2,6,3,13,0.0,0.5555555560000001,3.333333333,1,0.6667,0
2,3,14,23,1,13,2,101,0.0,0.625,49.5,6,3.0,3
1,3,5,2,4,1,1,4,0.0,1.0,3.0,0,0.0,0
5,4,21,38,7,14,2,669,0.375,0.45,129.6,1,0.8,1
6,1,32,52,3,30,0,241,0.571428571,0.4,38.0,7,2.0,1
6,4,9,12,1,8,2,42,0.0,0.433333333,5.666666667,1,0.6667,0
7,4,15,27,1,14,5,144,0.0,0.611111111,19.0,2,0.8571,0
2,1,5,7,0,5,0,26,1.0,1.0,10.0,0,0.0,0
3,4,8,7,1,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
7,5,15,17,5,10,2,58,0.0,0.666666667,6.857142857,2,0.8571,0
2,3,30,26,2,28,2,133,0.0,0.625,65.5,12,6.0,0
22,1,30,91,15,15,4,1137,0.8888888890000001,0.26406926399999997,50.27272727,9,4.0455,3
4,5,10,11,1,9,1,37,0.0,0.5555555560000001,7.5,1,0.5,0
2,1,40,42,0,40,0,201,1.0,1.0,80.0,0,0.0,0
14,2,14,40,2,12,5,212,0.5,0.307692308,14.0,7,1.5,0
2,3,18,11,1,17,2,50,0.0,0.6,24.0,1,0.5,0
2,3,41,5,31,10,2,29,0.0,0.666666667,13.5,1,0.5,0
1,1,0,2,0,0,1,20,0.0,1.0,3.0,0,0.0,0
26,1,4,39,2,2,26,217,1.0,0.20879120899999998,6.961538462,6,1.1923,0
8,3,19,45,3,16,6,251,0.28571428600000004,0.428571429,29.5,10,1.875,0
4,4,6,6,1,5,1,15,0.0,0.75,2.75,1,0.75,0
5,6,10,15,1,9,1,48,0.0,0.5,8.0,1,0.6,0
2,1,17,19,0,17,0,96,1.0,1.0,38.0,0,0.0,0
2,1,8,10,0,8,0,41,1.0,1.0,16.0,0,0.0,0
5,1,0,6,0,0,3,606,0.04,0.625,105.2,1,0.6,0
2,4,9,5,1,8,2,20,0.0,0.666666667,9.0,3,1.5,0
15,5,39,103,8,31,9,751,0.25,0.41666666700000005,48.8,1,0.8667,0
2,3,29,35,1,28,2,150,0.0,0.666666667,74.0,1,0.5,0
7,2,8,33,1,7,6,313,0.5555555560000001,0.25974026,42.42857143,14,3.1429,0
2,3,17,12,2,15,2,51,0.0,0.625,24.5,6,3.0,0
5,5,61,15,58,3,3,79,0.75,0.4375,14.0,2,1.0,0
8,1,32,53,2,30,7,396,0.14285714300000002,0.47916666700000005,47.625,8,2.875,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
4,1,7,4,3,4,4,4,0.0,0.8125,0.0,1,1.0,0
2,2,9,8,1,8,2,23,0.0,0.666666667,10.5,1,0.5,0
8,5,23,34,1,22,3,127,0.0,0.457142857,14.5,3,1.0,0
2,3,14,15,1,13,2,62,0.0,0.625,30.0,4,2.0,0
6,5,16,19,4,12,2,67,0.0,0.6,9.666666667000001,1,0.6667,0
8,4,19,51,5,14,5,311,0.0,0.46428571399999996,37.375,2,1.0,0
2,3,8,10,1,7,2,28,0.0,0.666666667,13.0,1,0.5,0
2,3,5,4,1,4,2,11,0.0,0.666666667,4.5,1,0.5,0
2,3,16,15,1,15,2,54,0.0,0.6,26.0,5,2.5,0
2,4,14,10,2,12,2,36,0.0,0.666666667,17.0,1,0.5,0
2,2,28,37,4,24,2,151,0.0,0.666666667,74.5,1,0.5,0
23,1,54,73,29,25,12,484,0.5,0.22159090899999997,19.86956522,1,0.9129999999999999,0
19,5,40,36,13,27,19,298,1.0,0.21052631600000002,14.57894737,10,2.8421,0
2,3,8,8,1,7,2,22,0.0,0.625,10.0,1,0.5,0
2,3,18,19,1,17,2,82,0.0,0.625,40.0,7,3.5,0
2,3,16,12,1,15,2,62,0.0,0.6,30.0,3,1.5,0
