wmc,dit,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,mfa,cam,amc,max_cc,avg_cc,bug
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,13,11,1,0,13,2,2.0,46,0.857142857,0.625,22.0,1,0.5,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
3,3,8,10,3,1,7,2,0.5,37,0.923076923,0.666666667,11.0,2,1.0,0
2,3,20,25,1,0,20,2,2.0,115,0.857142857,0.625,56.5,1,0.5,0
1,1,3,1,0,1,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
5,6,23,27,8,0,23,1,1.0,100,0.875,0.5,18.4,1,0.6,0
21,4,23,137,208,3,20,3,1.0125,815,0.604166667,0.63,37.61904762,2,1.0476,1
4,6,3,9,6,1,2,2,1.111111111,32,0.962264151,1.0,6.25,1,0.5,0
2,3,13,16,1,0,13,2,2.0,59,0.857142857,0.625,28.5,1,0.5,0
4,6,14,18,4,0,14,1,1.0,63,0.916666667,0.5555555560000001,14.0,1,0.5,0
2,4,20,13,1,0,20,2,2.0,50,0.933333333,0.6,24.0,1,0.5,0
2,3,19,32,1,0,19,2,2.0,116,0.857142857,0.625,57.0,1,0.5,0
16,3,27,95,0,1,26,12,0.7333333329999999,783,0.6315789470000001,0.358333333,47.75,7,1.375,0
7,6,18,26,15,0,18,2,0.944444444,101,0.807692308,0.4,13.0,1,0.7143,0
6,6,23,27,3,0,23,1,0.8666666670000001,119,0.84,0.7333333329999999,18.33333333,1,0.6667,0
4,5,22,39,4,2,20,3,1.0,166,0.9607843140000001,0.5555555560000001,39.75,1,0.5,0
5,6,8,14,8,0,8,1,1.0,50,0.875,0.5,8.4,1,0.6,0
2,3,7,6,1,0,7,2,2.0,19,0.857142857,0.625,8.5,1,0.5,0
4,5,12,14,4,2,10,3,1.0,55,0.9607843140000001,0.5555555560000001,12.0,1,0.5,0
2,3,12,11,1,0,12,2,2.0,32,0.857142857,0.625,15.0,1,0.5,1
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
4,4,20,44,4,2,18,3,0.8666666670000001,272,0.939393939,0.5,65.75,1,0.5,1
5,5,18,26,8,2,16,3,1.0,100,0.942307692,0.5,18.4,1,0.6,1
3,3,18,23,3,0,18,2,2.0,110,0.75,0.444444444,35.66666667,3,1.3333,0
8,1,7,22,28,1,6,1,2.0,162,0.0,0.375,19.25,8,2.25,0
1,8,1,2,0,0,1,1,2.0,5,1.0,1.0,3.0,0,0.0,0
5,1,17,31,8,1,16,3,0.875,212,0.0,0.3125,41.0,2,0.8,0
2,3,10,10,1,0,10,2,2.0,49,0.857142857,0.625,23.5,1,0.5,0
4,4,26,84,4,0,26,3,1.0,472,0.931034483,0.5555555560000001,116.25,1,0.5,0
6,5,24,43,13,0,24,1,0.933333333,180,0.833333333,0.6,28.5,1,0.6667,0
2,3,16,23,1,0,16,2,2.0,80,0.857142857,0.625,39.0,1,0.5,0
2,4,5,9,1,0,5,2,1.0,46,0.9736842109999999,0.6,21.5,2,1.0,0
7,7,18,26,19,2,16,2,1.0,102,0.8214285709999999,0.5,13.14285714,1,0.7143,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,2
3,6,3,8,3,0,3,1,2.0,18,0.970588235,1.0,5.0,1,0.6667,3
2,3,9,17,1,0,9,2,2.0,84,0.857142857,0.625,41.0,1,0.5,0
2,3,9,18,1,0,9,2,1.0,72,0.857142857,0.625,34.5,5,2.5,0
2,3,8,15,1,0,8,2,2.0,52,0.857142857,0.625,25.0,3,1.5,0
5,5,12,17,10,0,12,1,2.0,70,0.8888888890000001,0.7,13.0,6,1.8,0
2,3,26,24,1,0,26,2,1.0,110,0.857142857,0.625,53.5,1,0.5,0
2,3,12,15,1,0,12,2,2.0,51,0.857142857,0.625,24.5,1,0.5,0
9,1,22,36,34,3,19,6,0.958333333,204,0.0,0.229166667,21.33333333,4,1.7778,0
6,1,10,6,15,7,3,6,2.0,6,0.0,0.75,0.0,1,1.0,0
2,3,23,29,1,0,23,2,1.0,141,0.857142857,0.625,69.0,1,0.5,0
2,3,25,17,1,0,25,2,1.0,62,0.857142857,0.625,29.5,1,0.5,0
2,3,12,8,1,0,12,2,2.0,26,0.857142857,0.625,12.0,1,0.5,0
2,3,15,13,1,0,15,2,2.0,85,0.857142857,0.625,41.5,1,0.5,0
4,6,15,19,4,0,15,1,1.0,79,0.913043478,0.5555555560000001,18.0,1,0.5,0
2,3,9,19,1,0,9,2,1.0,73,0.857142857,0.625,35.0,5,2.5,0
6,4,16,28,9,1,15,4,0.933333333,119,0.870967742,0.55,18.33333333,1,0.6667,1
3,3,9,11,3,0,9,2,2.0,34,0.92,0.5555555560000001,10.33333333,1,0.6667,0
3,6,14,22,3,0,14,1,1.0,161,0.966101695,0.666666667,51.66666667,1,0.6667,0
2,3,10,7,1,0,10,2,2.0,21,0.857142857,0.625,9.5,1,0.5,0
2,3,14,10,1,0,14,2,2.0,44,0.857142857,0.625,21.0,1,0.5,0
2,3,9,6,1,0,9,2,2.0,18,0.857142857,0.625,8.0,1,0.5,0
5,5,5,9,10,0,5,1,2.0,22,0.8888888890000001,0.7,3.4,1,0.8,0
2,3,15,16,1,0,15,2,2.0,57,0.857142857,0.625,27.5,1,0.5,0
2,3,19,24,1,0,19,2,1.0,111,0.857142857,0.625,54.0,1,0.5,0
3,4,17,25,3,0,17,1,1.125,326,0.956521739,0.666666667,105.0,1,0.6667,0
3,3,24,23,3,0,24,2,2.0,110,0.818181818,0.583333333,35.66666667,2,1.0,0
2,3,9,20,1,0,9,2,1.0,77,0.857142857,0.625,37.0,5,2.5,0
2,3,23,32,1,0,23,2,1.0,139,0.857142857,0.625,67.5,1,0.5,2
2,3,25,18,1,0,25,2,1.0,66,0.857142857,0.625,31.5,1,0.5,0
2,3,11,9,1,0,11,2,2.0,30,0.857142857,0.625,14.0,1,0.5,0
6,4,15,25,15,0,15,1,1.0,104,0.852941176,0.404761905,16.16666667,5,1.6667,0
2,3,9,8,1,0,9,2,2.0,34,0.857142857,0.625,16.0,1,0.5,0
4,5,17,35,4,0,17,3,1.0,218,0.9607843140000001,0.5555555560000001,52.75,1,0.5,0
4,2,28,45,4,6,22,3,0.916666667,401,0.942857143,0.7333333329999999,98.25,15,5.25,0
2,3,13,10,1,0,13,2,2.0,39,0.857142857,0.625,18.5,1,0.5,0
6,6,17,35,9,0,17,1,0.8222222220000001,424,0.919354839,0.45833333299999995,68.16666667,1,0.8333,0
5,6,8,14,8,0,8,1,1.0,45,0.88,0.5,7.4,1,0.6,0
7,6,10,18,9,0,10,1,0.8888888890000001,73,0.814814815,0.666666667,9.0,1,0.7143,0
11,6,18,36,43,3,15,1,0.9,201,0.709677419,0.4,17.0,3,1.0,0
1,1,5,1,0,2,3,1,2.0,1,0.0,1.0,0.0,1,1.0,0
2,1,2,7,1,1,1,2,2.0,35,0.0,0.75,16.5,3,1.5,0
2,3,10,15,1,0,10,2,2.0,50,0.857142857,0.625,24.0,1,0.5,0
2,3,13,17,1,0,13,2,2.0,85,0.857142857,0.625,41.5,1,0.5,0
2,3,7,6,1,0,7,2,2.0,15,0.857142857,0.625,6.5,1,0.5,0
7,6,16,24,19,0,16,3,1.0,85,0.807692308,0.36666666700000006,10.57142857,2,0.8571,0
2,4,20,25,1,0,20,2,1.0,117,0.916666667,0.6,57.0,1,0.5,1
6,4,17,27,15,0,17,1,1.0,99,0.852941176,0.404761905,15.33333333,3,1.3333,0
2,3,40,94,1,0,40,2,1.0,301,0.857142857,0.625,149.0,1,0.5,1
3,3,13,16,1,0,13,2,1.0,83,0.857142857,0.625,26.0,1,0.3333,0
2,3,9,12,1,0,9,2,2.0,45,0.857142857,0.625,21.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
5,7,12,28,6,0,12,2,0.9642857140000001,177,0.9552238809999999,0.5,33.0,4,1.2,0
4,4,26,84,4,0,26,3,1.0,472,0.931034483,0.5555555560000001,116.25,1,0.5,0
3,3,5,21,1,0,5,2,0.75,96,0.9722222220000001,0.6,30.33333333,4,1.3333,0
2,3,17,20,1,0,17,2,2.0,81,0.857142857,0.625,39.5,1,0.5,0
4,5,43,15,6,34,9,2,1.0,66,0.9090909090000001,0.5555555560000001,15.0,4,1.25,1
4,5,30,42,4,1,29,3,1.0,147,0.9607843140000001,0.5555555560000001,35.0,1,0.5,0
2,4,11,4,1,0,11,2,2.0,11,0.933333333,0.6,4.5,1,0.5,0
2,7,5,5,1,0,5,1,2.0,13,0.96875,0.75,5.0,1,0.5,0
2,3,19,12,1,0,19,2,2.0,39,0.857142857,0.625,18.5,3,1.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,23,40,1,0,23,2,2.0,142,0.857142857,0.625,70.0,1,0.5,0
5,6,9,14,8,0,9,1,1.0,46,0.88,0.5,7.6,1,0.6,0
4,5,17,19,4,5,12,3,1.0,75,0.9607843140000001,0.5555555560000001,17.0,1,0.5,0
2,4,12,16,1,0,12,1,1.0,72,0.977777778,1.0,34.5,1,0.5,0
7,1,9,27,15,2,7,3,0.666666667,244,0.0,0.5,33.42857143,5,1.8571,1
2,4,5,9,1,0,5,2,1.0,46,0.9736842109999999,0.6,21.5,2,1.0,0
4,4,26,36,6,0,26,2,2.0,186,0.8235294120000001,0.39285714299999996,45.5,1,0.75,0
2,3,22,26,1,0,22,2,1.0,102,0.857142857,0.625,49.5,1,0.5,0
5,6,8,14,8,0,8,1,1.0,50,0.875,0.5,8.4,1,0.6,0
6,9,25,39,15,0,25,1,1.066666667,183,0.9259259259999999,0.4,29.0,1,0.6667,3
2,7,10,11,1,0,10,1,2.0,47,0.96875,0.75,22.0,7,3.5,0
2,4,27,24,1,0,27,2,2.0,167,0.933333333,0.6,82.5,1,0.5,1
2,3,13,14,1,0,13,2,2.0,46,0.857142857,0.625,22.0,1,0.5,0
2,4,22,15,1,0,22,2,2.0,55,0.933333333,0.6,26.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
4,5,32,65,4,2,30,2,0.833333333,321,0.9607843140000001,0.5555555560000001,78.75,1,0.5,0
2,2,11,10,1,0,11,2,2.0,39,0.8,0.666666667,18.5,1,0.5,0
6,4,17,32,15,0,17,1,1.085714286,398,0.8979591840000001,0.5555555560000001,64.16666667,1,0.8333,0
3,3,25,34,3,0,25,2,1.0,181,0.75,0.46666666700000003,59.0,3,1.3333,1
6,7,12,18,15,0,12,1,1.066666667,96,0.914893617,0.4,14.5,1,0.6667,0
5,6,12,18,4,0,12,1,0.916666667,79,0.875,0.666666667,14.2,1,0.6,0
4,5,23,45,4,2,21,3,1.0,216,0.9607843140000001,0.5555555560000001,52.25,1,0.5,0
4,5,12,24,4,1,11,3,1.0,94,0.9607843140000001,0.5555555560000001,21.75,1,0.5,0
5,5,13,17,10,0,13,1,2.0,79,0.8888888890000001,0.7,14.8,6,1.8,0
4,6,9,13,4,0,9,1,1.0,43,0.916666667,0.5555555560000001,9.0,1,0.5,0
2,3,9,12,1,0,9,2,2.0,41,0.857142857,0.625,19.5,1,0.5,0
7,4,20,25,21,4,16,2,0.875,155,0.918032787,0.380952381,20.57142857,3,1.4286,0
5,3,35,63,10,1,34,2,1.25,476,0.6,0.4,93.8,1,0.8,1
4,7,13,27,4,0,13,3,1.0,114,0.968253968,0.5555555560000001,26.75,1,0.5,0
2,3,13,16,1,0,13,2,1.0,67,0.857142857,0.625,32.0,1,0.5,0
4,5,4,7,6,0,4,1,2.0,16,0.914285714,0.625,3.0,1,0.75,0
7,5,18,44,21,0,18,1,1.041666667,261,0.8,0.36111111100000004,35.71428571,1,0.7143,0
6,6,17,22,3,0,17,1,0.8666666670000001,83,0.84,0.7333333329999999,12.33333333,1,0.6667,0
51,1,67,207,1265,6,61,32,1.016716418,7114,0.0,0.091,137.1764706,79,4.6667,10
3,3,9,12,3,1,8,2,0.5,42,0.923076923,0.666666667,12.66666667,2,1.0,0
2,3,18,22,1,0,18,2,2.0,104,0.857142857,0.625,51.0,1,0.5,0
2,3,23,27,1,0,23,2,2.0,131,0.857142857,0.625,64.5,1,0.5,0
5,1,25,39,6,1,24,3,0.5,234,0.0,0.5625,45.4,1,0.6,0
5,6,8,14,8,0,8,1,1.0,45,0.88,0.5,7.4,1,0.6,0
1,6,1,2,0,0,1,1,2.0,4,1.0,1.0,3.0,0,0.0,0
6,5,20,60,3,4,16,5,0.8666666670000001,323,0.924528302,0.5,52.33333333,2,0.8333,0
4,5,13,22,4,1,12,3,1.0,91,0.9607843140000001,0.5555555560000001,21.0,1,0.5,0
0,1,1,0,0,1,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
2,3,8,11,1,0,8,2,2.0,41,0.857142857,0.625,19.5,1,0.5,0
4,5,12,24,4,1,11,3,1.0,115,0.9607843140000001,0.5555555560000001,27.0,1,0.5,0
6,5,24,126,9,2,22,5,0.933333333,507,0.924528302,0.4,83.0,2,0.8333,0
7,3,16,106,9,7,9,5,0.7777777779999999,601,0.8275862070000001,0.5555555560000001,84.42857143,2,1.2857,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
5,5,9,12,10,0,9,1,2.0,32,0.8888888890000001,0.7,5.4,2,1.0,0
5,5,7,11,10,0,7,1,2.0,28,0.8888888890000001,0.7,4.6,1,0.8,0
5,4,16,54,4,1,15,4,0.916666667,207,0.9,0.5,39.8,1,0.6,0
5,7,11,14,8,2,9,1,1.0,46,0.884615385,0.5,7.6,1,0.6,0
2,2,17,16,1,0,17,2,2.0,60,0.8,0.666666667,29.0,1,0.5,0
2,3,16,12,1,0,16,2,2.0,51,0.857142857,0.625,24.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,25,37,1,0,25,2,1.0,185,0.857142857,0.625,91.0,1,0.5,1
2,3,30,43,1,0,30,2,2.0,212,0.857142857,0.625,105.0,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
4,6,3,9,6,1,2,2,1.111111111,32,0.962264151,1.0,6.25,1,0.5,0
2,6,23,26,1,0,23,2,1.0,90,0.985074627,0.666666667,43.5,2,1.0,0
3,6,4,8,3,1,3,1,2.0,18,0.970588235,1.0,5.0,1,0.6667,0
2,3,15,25,1,0,15,2,2.0,92,0.857142857,0.625,45.0,1,0.5,0
5,5,14,31,8,1,13,3,1.0,161,0.942307692,0.5,30.6,1,0.6,0
4,5,36,52,4,1,35,3,1.0,217,0.9607843140000001,0.5555555560000001,52.5,1,0.5,0
2,2,13,8,1,0,13,2,2.0,26,0.8,0.666666667,12.0,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.916666667,0.5555555560000001,8.75,1,0.5,0
5,3,10,24,8,1,9,3,0.833333333,90,0.8888888890000001,0.5,16.4,2,1.0,0
2,4,26,27,1,0,26,2,2.0,170,0.933333333,0.6,84.0,1,0.5,2
2,1,2,5,1,1,1,2,2.0,13,0.0,0.75,5.5,1,0.5,0
4,2,16,10,6,9,7,3,1.0,37,0.666666667,0.666666667,7.75,1,0.5,0
2,3,13,18,1,0,13,2,2.0,68,0.857142857,0.625,33.0,1,0.5,0
2,3,17,17,1,0,17,2,2.0,169,0.9,0.625,83.5,1,0.5,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
5,6,8,14,8,0,8,1,1.0,50,0.875,0.5,8.4,1,0.6,0
2,3,16,12,1,0,16,2,2.0,42,0.857142857,0.625,20.0,1,0.5,0
5,6,14,17,8,0,14,1,1.0,52,0.88,0.5,8.8,1,0.6,0
5,5,8,13,10,0,8,1,2.0,49,0.8888888890000001,0.7,8.8,3,1.2,0
6,6,9,12,15,1,8,2,1.066666667,45,0.923076923,0.6,6.0,1,0.6667,0
3,3,13,16,3,0,13,2,1.5,97,0.75,0.46666666700000003,31.0,3,1.3333,0
4,2,7,13,4,1,6,4,1.333333333,64,0.8235294120000001,0.625,14.75,4,1.5,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
3,3,27,33,3,0,27,2,2.0,140,0.75,0.444444444,45.66666667,3,1.3333,0
5,3,13,55,8,4,9,3,0.833333333,184,0.8888888890000001,0.5,35.2,2,1.0,0
5,1,11,18,8,1,10,3,0.875,92,0.0,0.25,17.0,3,1.8,0
2,3,18,21,1,0,18,2,1.0,87,0.857142857,0.625,42.0,1,0.5,1
2,3,14,17,1,0,14,2,2.0,72,0.857142857,0.625,35.0,1,0.5,1
2,3,23,22,1,0,23,2,1.0,90,0.857142857,0.625,43.5,1,0.5,1
3,6,12,18,3,0,12,1,1.0,197,0.966101695,0.666666667,63.33333333,1,0.6667,0
2,3,14,19,1,0,14,2,1.0,74,0.857142857,0.625,35.5,1,0.5,0
2,3,7,5,1,0,7,2,2.0,14,0.857142857,0.625,6.0,1,0.5,1
2,3,12,15,1,0,12,2,2.0,58,0.857142857,0.625,28.0,1,0.5,0
2,3,13,9,1,0,13,2,2.0,35,0.857142857,0.625,16.5,1,0.5,0
2,3,14,15,1,0,14,2,2.0,53,0.857142857,0.625,25.5,1,0.5,0
6,5,16,23,15,0,16,1,1.0,172,0.864864865,0.472222222,27.5,3,1.3333,0
7,1,14,29,19,5,9,5,0.944444444,165,0.0,0.26666666699999997,22.14285714,4,1.4286,0
2,3,8,16,1,0,8,2,2.0,54,0.857142857,0.625,26.0,3,1.5,0
2,3,8,6,1,0,8,2,2.0,16,0.857142857,0.625,7.0,1,0.5,0
2,3,23,29,1,0,23,2,2.0,266,0.857142857,0.625,132.0,1,0.5,0
2,4,4,4,1,0,4,1,2.0,11,0.9090909090000001,1.0,4.5,1,0.5,0
3,3,9,16,1,0,9,2,0.75,63,0.9722222220000001,0.6,19.33333333,3,1.0,0
2,3,34,75,1,0,34,2,1.5,461,0.857142857,0.625,228.5,1,0.5,1
2,1,3,5,1,1,2,2,2.0,17,0.0,0.75,7.5,1,0.5,0
2,3,10,19,1,0,10,2,2.0,70,0.857142857,0.625,33.5,1,0.5,0
4,6,14,18,4,0,14,1,1.0,63,0.913043478,0.5555555560000001,14.0,1,0.5,0
2,3,11,18,1,0,11,2,2.0,86,0.857142857,0.625,42.0,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,15,15,1,0,15,2,2.0,54,0.857142857,0.625,26.0,1,0.5,1
3,1,8,11,1,1,7,1,0.75,39,0.0,0.5,11.33333333,1,0.3333,0
4,5,14,41,4,1,13,3,1.0,175,0.9607843140000001,0.5555555560000001,42.0,1,0.5,0
4,1,23,8,0,20,3,4,0.0,59,0.0,0.4,13.5,4,1.25,0
2,3,11,15,1,0,11,2,2.0,62,0.857142857,0.625,30.0,1,0.5,0
9,5,28,61,0,1,27,8,0.791666667,471,0.875,0.65625,51.0,1,0.7778,1
5,5,25,28,8,15,10,1,0.95,155,0.968253968,0.34375,29.0,5,1.4,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
19,1,63,72,159,33,30,17,0.9861111109999999,377,0.0,0.10101010099999999,18.63157895,6,1.8947,0
2,3,16,18,1,0,16,2,2.0,81,0.857142857,0.625,39.5,1,0.5,0
3,3,14,26,1,0,14,2,0.833333333,146,0.947368421,0.625,46.66666667,1,0.3333,0
2,8,7,6,1,0,7,2,2.0,18,0.9655172409999999,0.75,7.5,1,0.5,0
2,3,15,17,1,0,15,2,1.0,88,0.857142857,0.625,42.5,1,0.5,0
4,6,12,26,4,0,12,1,0.666666667,870,0.95,0.625,215.0,1,0.75,0
7,5,16,37,15,1,15,4,0.944444444,160,0.907407407,0.5,21.42857143,1,0.7143,0
4,7,13,27,4,0,13,3,1.0,109,0.968253968,0.5555555560000001,25.5,1,0.5,1
5,5,21,40,0,0,21,1,0.8636363640000001,431,0.916666667,0.533333333,83.0,1,0.8,0
5,6,9,14,8,0,9,1,1.0,46,0.875,0.5,7.6,1,0.6,0
3,1,27,63,1,0,27,2,0.916666667,333,0.0,0.75,108.0,10,3.3333,0
5,5,7,10,10,0,7,1,2.0,24,0.8888888890000001,0.7,3.8,1,0.8,0
19,6,37,106,153,0,37,17,0.914141414,826,0.7875,0.162037037,41.89473684,12,2.6316,0
2,3,23,20,1,0,23,2,1.0,67,0.857142857,0.625,32.0,1,0.5,0
6,6,23,27,3,0,23,1,0.8666666670000001,119,0.84,0.7333333329999999,18.33333333,1,0.6667,0
2,3,24,28,1,0,24,2,1.0,149,0.9,0.625,73.0,1,0.5,0
2,3,14,11,1,0,14,2,2.0,43,0.857142857,0.625,20.5,1,0.5,1
2,8,5,5,1,0,5,1,2.0,10,0.9642857140000001,0.75,3.5,1,0.5,0
2,3,29,46,1,0,29,2,1.0,260,0.9,0.625,128.5,1,0.5,1
2,3,16,20,1,0,16,2,2.0,134,0.857142857,0.625,66.0,1,0.5,0
2,3,9,17,1,0,9,2,2.0,64,0.857142857,0.625,31.0,1,0.5,0
0,1,7,0,0,7,0,0,2.0,30,0.0,0.0,0.0,0,0.0,0
2,3,21,24,1,0,21,2,1.0,102,0.857142857,0.625,49.5,1,0.5,0
5,5,7,11,10,0,7,1,2.0,28,0.8888888890000001,0.7,4.6,1,0.8,0
2,4,19,14,1,0,19,2,2.0,54,0.933333333,0.6,26.0,1,0.5,0
2,3,24,35,1,0,24,2,1.0,155,0.857142857,0.625,75.5,1,0.5,2
2,3,25,34,1,0,25,2,2.0,164,0.857142857,0.625,81.0,1,0.5,0
2,3,14,14,1,0,14,2,2.0,41,0.857142857,0.625,19.5,1,0.5,0
2,3,13,14,1,0,13,2,2.0,47,0.857142857,0.625,22.5,1,0.5,0
2,3,13,16,1,0,13,2,2.0,63,0.857142857,0.625,30.5,6,3.0,0
9,1,44,97,34,3,41,1,0.9375,805,0.0,0.375,88.22222222,2,0.8889,4
2,3,13,17,1,0,13,2,2.0,49,0.857142857,0.625,23.5,1,0.5,0
2,3,14,15,1,0,14,2,2.0,63,0.857142857,0.625,30.5,1,0.5,0
4,4,9,12,6,1,8,2,1.111111111,38,0.9285714290000001,0.5555555560000001,7.75,1,0.5,1
5,6,8,14,8,0,8,1,1.0,45,0.88,0.5,7.4,1,0.6,0
6,6,13,21,3,0,13,1,0.8666666670000001,78,0.84,0.7333333329999999,11.5,1,0.6667,0
2,4,17,16,1,0,17,2,2.0,70,0.933333333,0.6,34.0,1,0.5,0
4,5,23,46,4,3,20,3,1.0,204,0.9607843140000001,0.5555555560000001,49.25,1,0.5,0
2,6,7,12,1,0,7,2,2.0,39,0.984375,0.666666667,18.5,3,1.5,0
2,3,17,17,1,0,17,2,2.0,79,0.857142857,0.625,38.5,1,0.5,0
2,3,8,13,1,0,8,2,2.0,50,0.857142857,0.625,24.0,5,2.5,0
3,2,11,18,1,0,11,2,0.833333333,106,0.95,0.75,33.33333333,4,1.3333,1
6,6,13,21,3,0,13,1,0.8666666670000001,98,0.84,0.7333333329999999,14.83333333,1,0.6667,0
2,3,11,6,1,0,11,2,2.0,17,0.857142857,0.625,7.5,1,0.5,0
2,1,2,8,1,1,1,2,2.0,35,0.0,0.75,16.5,3,1.5,0
5,5,7,11,10,0,7,1,2.0,31,0.8888888890000001,0.7,5.2,2,1.0,0
2,3,18,19,1,0,18,2,2.0,97,0.857142857,0.625,47.5,1,0.5,0
21,4,42,129,210,0,42,2,2.0,2477,0.35483871,0.276190476,116.952381,6,2.0,0
2,3,18,16,1,0,18,2,1.0,84,0.857142857,0.625,40.5,1,0.5,0
2,3,13,16,1,0,13,2,2.0,74,0.857142857,0.625,36.0,1,0.5,0
2,3,7,6,1,0,7,2,2.0,29,0.857142857,0.625,13.5,1,0.5,0
4,6,14,27,6,0,14,4,1.0,101,0.956521739,0.5,24.0,6,2.0,0
4,3,14,32,2,0,14,2,0.7333333329999999,207,0.9,0.46666666700000003,49.5,6,1.75,0
3,6,12,19,3,0,12,1,1.0,213,0.966101695,0.666666667,68.33333333,1,0.6667,0
2,6,11,19,1,0,11,1,1.0,364,0.979166667,1.0,178.0,1,0.5,0
2,3,16,14,1,0,16,2,2.0,79,0.857142857,0.625,38.5,1,0.5,0
2,3,14,17,1,0,14,2,2.0,72,0.857142857,0.625,35.0,1,0.5,1
6,8,14,17,15,1,13,1,1.2,89,0.9,0.375,13.66666667,1,0.8333,0
2,3,3,4,1,0,3,1,2.0,8,0.857142857,1.0,3.0,1,0.5,0
3,2,13,21,3,1,12,2,1.0,145,0.6,0.666666667,47.0,7,3.6667,0
4,4,9,14,4,0,9,3,1.0,55,0.931034483,0.5555555560000001,12.0,1,0.5,0
4,6,3,9,6,1,2,2,1.111111111,32,0.961538462,1.0,6.25,1,0.5,0
3,4,3,8,3,1,2,2,1.166666667,29,0.962962963,1.0,7.666666667,1,0.3333,0
2,3,24,49,1,0,24,2,1.0,158,0.857142857,0.625,77.5,1,0.5,1
2,3,9,13,1,0,9,2,2.0,53,0.857142857,0.625,25.5,1,0.5,0
4,6,13,24,4,0,13,3,0.916666667,104,0.969230769,0.666666667,24.0,3,1.25,0
3,4,18,26,3,0,18,1,1.111111111,425,0.956521739,0.666666667,137.66666669999998,1,0.6667,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
5,3,10,11,10,0,10,2,2.0,39,0.851851852,0.5,6.8,1,0.8,0
2,3,16,20,1,0,16,2,2.0,64,0.857142857,0.625,31.0,1,0.5,0
1,1,4,1,0,2,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
8,4,22,44,8,6,16,5,0.857142857,219,0.8125,0.535714286,26.0,1,0.75,0
4,4,12,25,4,2,10,3,1.0,114,0.95,0.5555555560000001,26.75,1,0.5,0
11,6,22,40,43,3,19,1,0.9,209,0.709677419,0.4,17.72727273,3,1.0,1
2,4,28,28,1,0,28,2,2.0,123,0.933333333,0.6,60.5,1,0.5,3
5,4,29,58,8,3,26,3,1.0625,495,0.90625,0.5,97.2,1,0.6,0
2,3,18,20,1,0,18,2,1.0,69,0.857142857,0.625,33.0,1,0.5,0
4,5,5,8,6,0,5,1,2.0,17,0.914285714,0.625,3.25,1,0.75,0
3,7,7,17,1,0,7,2,1.0,55,0.984615385,0.666666667,16.33333333,2,0.6667,0
5,3,15,48,8,6,9,3,0.833333333,163,0.8888888890000001,0.5,31.0,2,1.0,0
3,4,32,42,3,0,32,2,2.0,184,0.875,0.444444444,60.33333333,2,1.0,0
5,5,8,12,10,0,8,1,2.0,30,0.8888888890000001,0.7,5.0,1,0.8,1
6,6,12,19,9,0,12,1,0.933333333,89,0.84,0.7333333329999999,13.33333333,1,0.6667,0
14,6,17,45,19,0,17,1,0.557692308,2372,0.814285714,0.35714285700000004,167.28571430000002,10,1.5714,0
3,4,6,8,3,0,6,1,2.0,36,0.9375,0.5555555560000001,11.0,1,0.6667,0
23,1,127,101,209,85,42,21,0.984189723,1312,0.0,0.09440559400000001,55.04347826,12,3.7826,0
11,3,19,57,0,0,19,7,0.8625,1186,0.666666667,0.41666666700000005,106.0909091,15,3.4545,0
2,6,17,21,1,0,17,1,1.0,189,0.98,1.0,92.0,1,0.5,0
7,4,18,43,9,3,16,5,0.8888888890000001,392,0.838709677,0.583333333,54.57142857,9,1.8571,0
2,3,24,21,1,0,24,2,1.0,89,0.857142857,0.625,43.0,1,0.5,0
