wmc,dit,cbo,rfc,ca,ce,npm,lcom3,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
5,4,15,23,2,13,4,0.875,89,0.93877551,0.583333333,3,4,16.4,1,0.6,0
2,3,14,21,0,14,2,2.0,89,0.875,0.625,2,2,43.5,6,3.0,0
4,5,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
4,7,9,10,0,9,1,1.0,28,0.92,0.5555555560000001,2,2,5.5,1,0.5,0
3,4,47,86,0,47,2,2.0,718,0.882352941,0.5,2,2,238.33333330000002,3,1.3333,0
4,4,11,16,1,10,3,1.0,87,0.977272727,0.5555555560000001,2,8,20.25,1,0.5,0
5,7,20,20,0,20,1,0.875,71,0.884615385,0.666666667,2,3,12.8,1,0.6,0
10,3,50,141,2,48,5,1.111111111,1113,0.4375,0.245454545,1,1,110.0,27,5.9,5
5,7,14,15,0,14,1,0.875,64,0.884615385,0.666666667,2,3,11.4,1,0.6,0
3,2,14,18,0,14,2,2.0,90,0.666666667,0.5,1,1,29.0,2,1.0,0
5,5,13,14,0,13,1,0.875,45,0.875,0.666666667,2,3,7.6,1,0.6,0
5,7,18,17,0,18,1,0.875,59,0.884615385,0.666666667,2,3,10.4,1,0.6,0
5,7,16,17,0,16,1,0.875,62,0.88,0.666666667,2,3,11.0,1,0.6,0
33,1,8,34,0,8,33,2.0,90,0.0,0.128787879,0,0,1.727272727,1,0.9697,0
4,2,5,5,1,4,3,2.0,23,0.884615385,0.583333333,1,1,4.75,1,0.75,0
3,1,30,57,0,30,2,0.5,342,0.0,0.75,0,0,112.66666670000001,10,3.3333,1
6,6,13,16,0,13,1,0.8,58,0.84,0.7333333329999999,2,3,8.333333332999999,1,0.6667,0
5,6,16,15,0,16,1,0.875,46,0.88,0.666666667,2,3,7.8,1,0.6,0
4,4,13,17,1,12,3,1.0,60,0.955555556,0.5555555560000001,3,4,13.5,1,0.5,0
2,3,18,16,0,18,2,2.0,86,0.875,0.625,1,1,42.0,3,1.5,0
5,5,15,15,0,15,1,0.875,53,0.875,0.666666667,2,3,9.2,1,0.6,0
5,7,9,11,0,9,1,1.0,31,0.88,0.666666667,2,3,4.8,1,0.6,0
2,3,6,9,0,6,2,2.0,28,0.857142857,0.625,1,1,13.0,2,1.0,0
5,5,13,13,0,13,1,0.875,48,0.875,0.666666667,2,3,8.2,1,0.6,0
2,5,24,4,20,4,2,2.0,9,0.954545455,0.666666667,1,1,3.5,1,0.5,0
5,6,19,20,0,19,1,0.875,71,0.88,0.666666667,2,3,12.8,1,0.6,0
4,2,31,63,0,31,2,0.8888888890000001,506,0.875,0.5555555560000001,0,0,124.75,7,2.0,0
4,4,10,12,1,9,3,1.0,49,0.962962963,0.5555555560000001,3,6,10.75,1,0.5,0
5,7,24,27,0,24,1,0.875,125,0.884615385,0.666666667,2,3,23.6,1,0.6,1
9,4,43,80,0,43,2,2.0,725,0.6521739129999999,0.347222222,2,2,79.55555556,6,2.6667,0
5,5,13,14,0,13,1,0.875,43,0.875,0.666666667,2,3,7.2,1,0.6,0
4,2,42,12,30,12,3,1.0,51,0.666666667,0.5555555560000001,1,1,11.5,1,0.5,0
3,2,18,46,1,17,2,2.0,292,0.882352941,0.444444444,1,3,96.33333333,11,7.3333,1
4,4,21,37,1,20,3,1.0,164,0.977272727,0.5555555560000001,2,7,39.5,1,0.5,0
6,6,11,16,0,11,1,0.8,58,0.84,0.7333333329999999,2,3,8.333333332999999,1,0.6667,0
7,6,18,21,0,18,2,0.833333333,76,0.814814815,0.7222222220000001,2,3,9.571428571,1,0.7143,0
3,3,14,24,0,14,2,2.0,199,0.7777777779999999,0.4,1,1,65.33333333,7,3.6667,0
5,6,13,15,0,13,1,0.875,57,0.875,0.666666667,2,3,10.0,1,0.6,0
6,6,17,19,0,17,1,0.8,72,0.846153846,0.7333333329999999,2,3,10.66666667,1,0.6667,0
5,4,38,43,2,36,4,0.875,273,0.951612903,0.666666667,3,6,53.2,1,0.6,1
5,8,16,16,0,16,1,0.875,71,0.8888888890000001,0.666666667,2,3,12.8,1,0.6,0
4,4,9,12,0,9,1,1.333333333,47,0.9032258059999999,0.4375,2,2,10.25,1,0.75,0
2,3,20,24,0,20,2,2.0,92,0.875,0.625,1,1,45.0,7,3.5,0
7,4,24,45,0,24,4,0.5,292,0.838709677,0.333333333,1,1,40.57142857,7,1.5714,0
5,5,13,14,0,13,1,0.875,45,0.875,0.666666667,2,3,7.6,1,0.6,0
2,3,18,19,0,18,2,2.0,148,0.875,0.625,1,1,73.0,3,1.5,0
4,4,16,49,2,14,3,1.0,236,0.966666667,0.5555555560000001,3,9,57.5,1,0.5,0
5,8,20,18,0,20,1,0.875,69,0.8888888890000001,0.666666667,2,3,12.4,1,0.6,0
2,3,8,13,0,8,2,2.0,47,0.857142857,0.625,1,1,22.5,3,1.5,0
4,7,9,10,0,9,1,1.0,28,0.92,0.5555555560000001,2,2,5.5,1,0.5,0
2,4,13,8,0,13,2,2.0,24,0.9375,0.625,1,1,11.0,1,0.5,0
11,1,49,97,0,49,2,0.1,716,0.0,0.276923077,0,0,64.0,10,1.6364,0
5,2,10,11,0,10,4,1.0,30,0.666666667,0.375,0,0,4.8,1,0.6,0
8,2,24,50,6,18,2,0.961038961,387,0.7,0.7142857140000001,1,1,46.0,7,1.875,0
2,3,24,19,0,24,2,2.0,95,0.857142857,0.625,1,1,46.5,1,0.5,0
2,4,26,26,0,26,2,2.0,406,0.9375,0.625,1,1,202.0,1,0.5,0
2,3,10,19,0,10,2,2.0,69,0.857142857,0.666666667,1,1,33.5,5,2.5,0
4,4,4,7,0,4,1,2.0,16,0.9032258059999999,0.4375,2,2,3.0,1,0.75,0
2,3,7,8,0,7,2,2.0,29,0.875,0.625,1,1,13.5,2,1.0,0
2,3,8,14,0,8,2,2.0,50,0.857142857,0.625,1,1,24.0,4,2.0,0
5,4,22,23,0,22,1,2.0,86,0.875,0.55,2,3,16.2,4,1.4,0
11,3,51,101,0,51,5,0.6875,546,0.625,0.255555556,1,1,47.90909091,8,2.0,0
2,3,7,12,0,7,2,2.0,43,0.875,0.6,1,1,20.5,3,1.5,0
2,3,6,11,0,6,2,2.0,40,0.857142857,0.666666667,1,1,19.0,3,1.5,0
8,3,16,47,4,12,6,0.428571429,170,0.869565217,0.5,2,4,20.125,2,0.875,0
5,7,22,22,0,22,1,0.875,81,0.884615385,0.666666667,2,3,14.8,1,0.6,0
2,3,9,15,0,9,2,2.0,61,0.875,0.625,1,1,29.5,5,2.5,0
4,7,9,10,0,9,1,1.0,28,0.916666667,0.5555555560000001,2,2,5.5,1,0.5,0
4,5,19,28,1,18,3,1.111111111,116,0.9642857140000001,0.5555555560000001,4,10,27.25,1,0.5,0
4,4,14,20,1,13,3,1.0,75,0.977272727,0.5555555560000001,2,6,17.25,1,0.5,0
14,3,80,114,54,26,10,0.897435897,943,0.7692307690000001,0.362637363,2,3,65.92857143,21,3.5714,0
4,6,9,10,0,9,1,1.0,30,0.913043478,0.5555555560000001,2,2,6.0,1,0.5,0
2,3,9,15,0,9,2,2.0,54,0.875,0.625,1,1,26.0,4,2.0,0
2,4,12,11,0,12,2,2.0,38,0.9375,0.625,1,1,18.0,1,0.5,0
5,6,14,13,0,14,1,0.875,49,0.88,0.666666667,2,3,8.4,1,0.6,0
2,3,6,10,0,6,2,2.0,38,0.875,0.625,1,1,18.0,3,1.5,0
18,3,40,83,7,33,7,1.042016807,626,0.48387096799999996,0.18954248399999998,0,0,28.72222222,5,1.7778,2
5,4,9,11,0,9,1,1.0,33,0.869565217,0.5,2,4,5.2,1,0.6,0
5,4,19,33,1,18,3,1.0,150,0.947368421,0.583333333,3,8,28.6,6,1.6,0
2,3,21,31,0,21,2,2.0,146,0.875,0.625,2,3,72.0,10,5.0,0
2,3,19,13,0,19,2,2.0,51,0.857142857,0.625,1,1,24.0,3,1.5,0
3,3,22,35,0,22,3,1.5,198,0.7777777779999999,0.428571429,1,1,64.33333333,4,2.6667,1
3,3,8,11,0,8,2,0.5,31,0.947368421,0.666666667,0,0,9.0,2,0.6667,0
4,5,2,6,0,2,2,1.166666667,17,0.967741935,1.0,4,6,2.75,1,0.5,0
9,3,34,76,0,34,6,0.8125,293,0.774193548,0.321428571,1,1,31.11111111,2,1.1111,1
6,6,17,19,0,17,1,0.8,70,0.84,0.7333333329999999,2,3,10.33333333,1,0.6667,0
4,4,4,7,0,4,1,2.0,16,0.9032258059999999,0.4375,2,2,3.0,1,0.75,0
38,1,72,315,3,70,5,0.8558558559999999,3713,0.0,0.138513514,0,0,96.47368421,27,6.0,2
4,4,22,30,2,20,3,1.0,115,0.9649122809999999,0.5555555560000001,3,5,27.25,1,0.5,0
2,3,9,6,0,9,2,2.0,20,0.857142857,0.625,1,1,9.0,1,0.5,0
4,4,18,30,0,18,4,2.0,91,0.9032258059999999,0.583333333,0,0,21.75,1,0.75,0
5,6,15,15,0,15,1,0.875,49,0.88,0.666666667,2,3,8.4,1,0.6,0
4,4,10,15,1,9,3,1.0,70,0.977272727,0.5555555560000001,2,8,16.0,1,0.5,0
32,1,6,32,6,0,32,2.0,32,0.0,0.25,0,0,0.0,1,1.0,1
2,3,26,25,0,26,2,2.0,99,0.875,0.625,1,1,48.5,1,0.5,0
4,5,30,37,1,29,3,1.0,136,0.9642857140000001,0.5555555560000001,4,10,32.5,1,0.5,0
6,7,17,19,0,17,1,0.8,70,0.846153846,0.7333333329999999,2,3,10.33333333,1,0.6667,0
2,4,37,53,0,37,2,2.0,394,0.9375,0.625,2,2,196.0,1,0.5,0
3,4,43,25,14,29,2,2.0,145,0.882352941,0.523809524,2,2,47.33333333,3,1.3333,0
4,3,9,25,0,9,2,0.666666667,81,0.9607843140000001,1.0,1,1,18.75,1,0.5,0
3,2,16,5,9,7,3,2.0,15,0.666666667,0.583333333,1,1,4.0,1,0.6667,0
2,3,21,21,0,21,2,2.0,83,0.9,0.625,1,1,40.5,2,1.0,0
4,4,17,25,1,16,3,1.0,101,0.977272727,0.5555555560000001,2,9,23.75,1,0.5,0
7,2,35,73,0,35,3,0.666666667,475,0.736842105,0.5,1,2,66.57142857,9,1.8571,0
4,7,9,10,0,9,1,1.0,28,0.916666667,0.5555555560000001,2,2,5.5,1,0.5,0
5,7,24,25,0,24,1,0.875,90,0.884615385,0.666666667,2,3,16.6,1,0.6,0
2,4,30,27,0,30,2,2.0,116,0.9375,0.625,1,1,57.0,1,0.5,0
2,3,26,24,0,26,2,2.0,115,0.875,0.625,1,1,56.5,3,1.5,0
2,3,10,11,0,10,2,2.0,39,0.857142857,0.625,1,1,17.5,2,1.0,0
2,3,21,26,0,21,2,2.0,105,0.875,0.625,1,1,51.5,2,1.0,0
0,1,10,0,10,0,0,2.0,27,0.0,0.0,0,0,0.0,0,0.0,3
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
1,5,1,2,0,1,1,2.0,5,1.0,1.0,0,0,3.0,0,0.0,0
5,6,12,13,0,12,1,0.875,47,0.88,0.666666667,2,3,8.0,1,0.6,0
2,3,11,18,0,11,2,2.0,68,0.857142857,0.666666667,1,1,33.0,5,2.5,0
2,3,20,23,0,20,2,2.0,112,0.875,0.625,1,1,55.0,7,3.5,0
2,3,18,16,0,18,2,2.0,59,0.875,0.625,1,1,28.5,4,2.0,0
5,6,15,16,0,15,1,0.875,50,0.88,0.666666667,2,3,8.6,1,0.6,0
2,3,10,10,0,10,2,2.0,28,0.875,0.625,1,1,13.0,1,0.5,0
2,3,10,12,0,10,2,2.0,45,0.857142857,0.666666667,1,1,21.5,3,1.5,0
2,3,12,16,0,12,2,2.0,68,0.875,0.625,1,1,33.0,6,3.0,0
5,7,18,17,0,18,1,0.875,60,0.88,0.666666667,2,3,10.6,1,0.6,0
11,1,54,67,14,40,0,1.033333333,775,0.0,0.26666666699999997,0,0,69.18181818,17,5.0,0
1,1,1,1,1,0,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
2,4,24,14,0,24,2,2.0,91,0.9375,0.625,2,2,44.5,1,0.5,0
4,5,12,11,0,12,2,2.0,39,0.869565217,0.541666667,3,4,8.75,2,1.0,0
3,3,14,24,0,14,2,2.0,155,0.7777777779999999,0.4,1,1,50.66666667,7,3.6667,0
3,2,4,13,0,4,2,2.0,99,0.92,0.5555555560000001,1,2,32.0,5,2.0,0
6,4,18,22,0,18,1,1.0,76,0.833333333,0.6,2,5,11.33333333,1,0.6667,0
3,1,5,18,1,4,2,0.5,66,0.0,0.75,0,0,20.66666667,1,0.3333,0
4,4,16,21,2,15,3,1.166666667,90,0.9642857140000001,0.46666666700000003,2,4,21.0,3,1.0,1
2,3,10,16,0,10,2,2.0,56,0.875,0.625,1,1,27.0,4,2.0,0
5,8,21,21,0,21,1,0.875,75,0.8888888890000001,0.666666667,2,3,13.6,1,0.6,0
3,2,27,39,0,27,2,2.0,252,0.666666667,0.38888888899999996,1,1,83.0,1,0.6667,1
3,4,2,5,0,2,2,1.25,14,0.982142857,1.0,3,4,3.0,1,0.3333,0
2,3,11,11,0,11,2,2.0,79,0.857142857,0.625,1,1,38.5,2,1.0,0
4,3,14,25,0,14,2,0.333333333,202,0.7777777779999999,0.4,1,1,49.25,7,2.75,0
2,3,8,9,0,8,2,2.0,41,0.875,0.625,1,1,19.5,4,2.0,0
4,5,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
3,2,19,32,0,19,2,1.0,146,0.933333333,0.75,0,0,47.33333333,4,1.3333,0
2,3,15,21,0,15,2,2.0,90,0.875,0.625,1,1,44.0,7,3.5,0
2,3,22,26,0,22,2,2.0,190,0.875,0.625,1,1,94.0,5,2.5,1
5,3,13,20,2,11,3,0.5,71,0.9302325579999999,0.583333333,2,3,13.0,1,0.6,0
4,4,25,37,1,24,3,1.0,147,0.962962963,0.5555555560000001,3,5,35.25,1,0.5,0
2,3,8,8,0,8,2,2.0,25,0.857142857,0.625,1,1,11.5,1,0.5,0
3,3,12,21,0,12,2,0.5,83,0.857142857,0.625,1,1,26.33333333,9,3.0,0
2,3,22,25,0,22,2,2.0,128,0.875,0.6,1,1,63.0,9,4.5,0
6,4,14,26,0,14,1,1.0,109,0.833333333,0.533333333,2,4,16.83333333,1,0.6667,0
2,3,11,13,0,11,2,2.0,52,0.875,0.6,1,1,25.0,4,2.0,0
6,6,17,18,0,17,1,0.8,68,0.846153846,0.7333333329999999,2,3,10.0,1,0.6667,0
4,4,21,26,2,19,3,1.0,153,0.977272727,0.5555555560000001,3,9,36.75,1,0.5,0
3,4,4,5,2,2,2,1.25,14,0.97826087,1.0,3,5,3.0,1,0.3333,0
2,3,16,18,0,16,2,2.0,71,0.875,0.625,1,1,34.5,5,2.5,1
6,4,23,66,0,23,2,1.2,549,0.8611111109999999,0.444444444,1,2,90.0,22,5.1667,0
2,3,6,8,0,6,2,2.0,26,0.857142857,0.625,1,1,12.0,2,1.0,0
4,4,15,20,2,13,3,1.0,75,0.977272727,0.5555555560000001,2,6,17.25,1,0.5,0
5,4,20,24,0,20,3,1.0,72,0.9032258059999999,0.4375,0,0,13.2,1,0.6,0
4,4,20,24,1,19,3,1.2,130,0.977272727,0.5555555560000001,2,8,30.25,1,0.5,0
2,3,14,17,0,14,2,2.0,66,0.875,0.625,1,1,32.0,5,2.5,0
4,4,24,43,1,23,3,1.0,208,0.962962963,0.5555555560000001,3,5,50.5,1,0.5,0
5,1,6,5,3,3,5,2.0,5,0.0,0.52,0,0,0.0,1,1.0,0
5,7,22,22,0,22,1,0.875,81,0.884615385,0.666666667,2,3,14.8,1,0.6,0
4,4,22,32,3,19,3,1.0,106,0.9649122809999999,0.5,3,5,25.0,1,0.5,1
5,5,13,14,0,13,1,0.875,43,0.875,0.666666667,2,3,7.2,1,0.6,0
2,3,18,10,0,18,2,2.0,42,0.875,0.625,1,1,20.0,1,0.5,0
38,1,200,113,155,45,34,0.972972973,1009,0.0,0.09909909900000001,0,0,25.5,6,2.6579,0
0,1,5,0,4,1,0,2.0,1,0.0,0.0,0,0,0.0,0,0.0,0
2,3,12,11,0,12,2,2.0,30,0.857142857,0.666666667,1,1,14.0,1,0.5,0
5,8,22,26,0,22,1,0.875,90,0.8888888890000001,0.666666667,2,3,16.6,1,0.6,0
2,3,12,9,0,12,2,2.0,29,0.875,0.625,1,1,13.5,1,0.5,0
5,4,11,30,1,10,4,0.875,155,0.966292135,0.666666667,2,8,29.6,1,0.6,1
5,5,19,24,3,16,4,1.0,86,0.947368421,0.666666667,4,9,15.8,1,0.6,0
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
2,3,11,18,0,11,2,2.0,77,0.875,0.6,1,1,37.5,6,3.0,0
6,1,3,28,2,1,5,0.8666666670000001,160,0.0,0.5555555560000001,0,0,25.16666667,4,1.8333,0
4,4,11,16,1,10,3,1.0,70,0.977272727,0.5555555560000001,2,6,16.0,1,0.5,0
5,5,11,15,0,11,1,1.0,39,0.875,0.666666667,2,3,6.4,1,0.6,0
2,3,13,14,0,13,2,2.0,62,0.875,0.625,1,1,30.0,4,2.0,1
5,5,14,14,0,14,1,0.875,46,0.875,0.666666667,2,3,7.8,1,0.6,0
5,6,2,9,0,2,5,1.25,28,0.962962963,0.65,1,1,4.4,1,0.2,0
2,1,24,29,1,23,1,2.0,166,0.0,0.5,0,0,82.0,22,11.0,0
4,5,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
2,3,12,22,0,12,2,2.0,95,0.875,0.625,1,1,46.5,10,5.0,0
2,4,24,21,0,24,2,2.0,96,0.9375,0.625,2,2,47.0,1,0.5,0
4,5,26,46,2,24,3,1.166666667,200,0.9642857140000001,0.5555555560000001,4,10,48.0,1,0.5,0
4,5,7,10,1,6,3,1.0,33,0.9642857140000001,0.5555555560000001,4,9,6.75,1,0.5,0
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
3,4,45,45,0,45,2,2.0,304,0.882352941,0.571428571,1,1,100.33333329999999,18,6.3333,0
8,4,21,45,1,20,1,0.666666667,356,0.860465116,0.39285714299999996,1,8,43.125,27,5.125,0
2,4,17,14,0,17,2,2.0,60,0.9375,0.625,2,3,29.0,4,2.0,0
4,4,24,29,1,23,3,1.0,123,0.977272727,0.5555555560000001,2,5,29.25,1,0.5,0
6,6,17,19,0,17,1,0.8,70,0.846153846,0.7333333329999999,2,3,10.33333333,1,0.6667,0
7,4,18,29,0,18,1,0.833333333,169,0.88372093,0.5,2,4,23.0,2,0.8571,0
1,5,2,2,0,2,1,2.0,4,1.0,1.0,0,0,3.0,0,0.0,0
5,6,19,20,0,19,1,0.875,69,0.88,0.666666667,2,3,12.4,1,0.6,0
2,3,6,6,0,6,2,2.0,16,0.857142857,0.625,1,1,7.0,1,0.5,0
3,2,14,5,7,7,3,2.0,15,0.666666667,0.583333333,1,1,4.0,1,0.6667,0
6,4,15,19,0,15,1,1.2,81,0.857142857,0.75,1,2,12.33333333,6,1.6667,0
2,3,14,10,0,14,2,2.0,37,0.875,0.625,1,1,17.5,2,1.0,0
6,4,17,25,5,12,4,0.9,189,0.955555556,0.5,2,8,30.16666667,1,0.6667,1
2,3,12,13,0,12,2,2.0,41,0.857142857,0.666666667,1,1,19.5,1,0.5,0
2,3,25,36,0,25,2,2.0,196,0.875,0.6,1,2,97.0,15,7.5,0
22,4,63,125,4,59,3,2.0,1749,0.41666666700000005,0.188811189,1,1,78.5,62,5.0909,1
2,1,9,5,9,0,0,1.0,329,0.0,1.0,0,0,158.0,0,0.0,0
2,3,12,12,0,12,2,2.0,46,0.857142857,0.666666667,1,1,22.0,3,1.5,0
2,3,11,11,0,11,2,2.0,40,0.875,0.625,1,1,19.0,2,1.0,0
3,3,20,24,0,20,2,2.0,96,0.7777777779999999,0.444444444,2,2,31.0,9,4.0,0
3,3,12,15,0,12,3,2.0,196,0.9,0.6190476189999999,0,0,64.33333333,1,0.6667,0
2,3,12,9,0,12,2,2.0,33,0.875,0.625,1,1,15.5,2,1.0,0
5,7,15,15,0,15,1,0.875,53,0.88,0.666666667,2,3,9.2,1,0.6,0
6,4,15,15,0,15,1,0.9,57,0.833333333,0.6,2,5,8.166666667000001,1,0.6667,0
2,3,10,23,0,10,2,2.0,87,0.857142857,0.666666667,1,1,42.5,4,2.0,0
5,5,13,14,0,13,1,0.875,43,0.875,0.666666667,2,3,7.2,1,0.6,0
5,6,17,17,0,17,1,0.875,58,0.875,0.666666667,2,3,10.2,1,0.6,0
2,3,1,3,0,1,1,2.0,7,0.9523809520000001,1.0,1,1,2.5,1,0.5,0
3,3,22,35,0,22,2,2.0,271,0.7777777779999999,0.380952381,2,2,89.33333333,7,2.6667,0
6,6,13,16,0,13,1,0.8,57,0.846153846,0.7333333329999999,2,3,8.166666667000001,1,0.6667,0
2,3,11,9,0,11,2,2.0,37,0.875,0.625,1,1,17.5,2,1.0,0
7,6,23,24,0,23,2,0.833333333,104,0.814814815,0.7222222220000001,2,3,13.57142857,1,0.7143,0
6,1,39,58,23,16,0,0.8,1148,0.0,0.32,0,0,190.16666669999998,26,10.8333,0
4,4,16,34,1,15,3,1.0,132,0.977272727,0.5555555560000001,2,8,31.5,1,0.5,0
2,3,10,8,0,10,2,2.0,25,0.857142857,0.625,1,1,11.5,1,0.5,1
3,1,5,15,0,5,2,0.5,74,0.0,0.625,0,0,23.33333333,4,1.3333,0
2,3,7,11,0,7,2,2.0,35,0.857142857,0.666666667,1,1,16.5,1,0.5,0
14,1,18,41,8,10,12,0.846153846,182,0.0,0.21153846199999998,0,0,11.57142857,2,1.0714,2
2,3,17,16,0,17,2,2.0,63,0.875,0.625,1,1,30.5,4,2.0,0
2,3,9,14,0,9,2,2.0,55,0.875,0.625,1,1,26.5,4,2.0,0
2,3,22,25,0,22,2,2.0,101,0.875,0.625,1,1,49.5,4,2.0,0
5,4,34,46,2,32,4,0.875,259,0.966292135,0.666666667,2,8,50.4,1,0.6,1
2,6,11,4,7,4,2,2.0,8,0.954545455,0.666666667,1,1,3.0,1,0.5,0
5,8,19,21,0,19,1,0.875,96,0.8888888890000001,0.666666667,2,3,17.8,1,0.6,0
2,3,7,12,0,7,2,2.0,52,0.857142857,0.666666667,1,1,25.0,4,2.0,0
5,6,12,13,0,12,1,0.875,47,0.88,0.666666667,2,3,8.0,1,0.6,0
3,3,15,25,0,15,2,0.5,227,0.875,0.625,1,1,74.33333333,6,2.0,0
2,3,20,16,0,20,2,2.0,74,0.875,0.625,1,1,36.0,5,2.5,0
2,3,13,10,0,13,2,2.0,35,0.875,0.625,1,1,16.5,3,1.5,0
2,4,18,14,0,18,2,2.0,67,0.9375,0.625,2,2,32.5,1,0.5,0
2,3,8,7,0,8,2,2.0,21,0.857142857,0.625,1,1,9.5,1,0.5,0
5,3,13,28,0,13,3,0.9375,176,0.857142857,0.4375,0,0,33.4,4,1.4,0
5,7,21,20,0,21,1,0.875,71,0.884615385,0.666666667,2,3,12.8,1,0.6,0
5,4,12,16,0,12,1,1.25,52,0.875,0.55,2,3,9.2,4,1.4,0
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
5,4,5,7,0,5,1,2.0,20,0.875,0.55,1,2,3.0,1,0.8,0
4,4,12,17,2,10,3,1.0,79,0.977272727,0.5555555560000001,2,8,18.25,1,0.5,1
2,3,9,9,0,9,2,2.0,34,0.857142857,0.625,1,1,16.0,2,1.0,0
2,1,5,4,0,5,2,2.0,9,0.0,0.75,0,0,3.5,1,0.5,0
8,1,34,39,8,26,0,0.857142857,375,0.0,0.28571428600000004,0,0,45.75,11,4.625,0
2,3,7,10,0,7,2,2.0,40,0.958333333,0.666666667,2,4,19.0,1,0.5,0
6,5,5,10,0,5,2,2.0,31,0.87804878,0.375,3,6,4.166666667,1,0.8333,0
5,6,15,15,0,15,1,0.875,49,0.88,0.666666667,2,3,8.4,1,0.6,0
2,3,13,25,0,13,2,2.0,107,0.875,0.625,1,1,52.5,8,4.0,0
2,4,18,16,0,18,2,2.0,104,0.9375,0.625,2,2,51.0,1,0.5,0
2,3,16,17,0,16,2,2.0,62,0.875,0.6,1,1,30.0,4,2.0,0
4,4,22,29,1,21,3,1.0,130,0.959183673,0.5555555560000001,2,4,31.0,1,0.5,0
3,3,13,13,0,13,2,0.5,48,0.857142857,0.625,1,1,14.66666667,4,1.3333,0
161,1,11,162,2,9,161,0.99375,709,0.0,0.09689441,0,0,3.111801242,1,0.9938,0
5,7,17,17,0,17,1,0.875,58,0.88,0.666666667,2,3,10.2,1,0.6,0
4,5,16,26,3,13,3,1.0,94,0.9642857140000001,0.5555555560000001,4,9,22.0,1,0.5,0
2,3,9,12,0,9,2,2.0,48,0.875,0.625,1,1,23.0,5,2.5,0
3,3,17,28,0,17,2,0.5,280,0.875,0.625,1,1,91.33333333,18,6.0,0
2,3,13,16,0,13,2,2.0,55,0.875,0.625,1,1,26.5,4,2.0,0
5,4,11,13,0,11,1,2.0,32,0.875,0.55,2,3,5.4,1,0.8,0
5,6,22,31,0,22,1,1.111111111,240,0.875,0.666666667,2,3,45.2,1,0.6,0
5,5,14,14,0,14,1,0.875,46,0.875,0.666666667,2,3,7.8,1,0.6,0
5,6,13,14,0,13,1,0.875,43,0.875,0.666666667,2,3,7.2,1,0.6,0
5,4,15,32,2,13,4,0.875,119,0.948275862,0.583333333,3,6,22.4,1,0.6,0
4,5,2,6,0,2,2,1.166666667,17,0.967741935,1.0,4,6,2.75,1,0.5,0
3,1,4,8,1,3,2,2.0,22,0.0,0.333333333,0,0,6.333333333,1,0.6667,0
2,4,36,37,0,36,2,2.0,653,0.9375,0.625,3,3,325.5,43,21.5,0
6,6,17,18,0,17,1,0.8,68,0.846153846,0.7333333329999999,2,3,10.0,1,0.6667,0
1,1,3,1,1,2,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
2,3,5,4,0,5,2,2.0,12,0.875,0.625,1,1,5.0,1,0.5,0
4,4,15,18,1,14,3,1.0,63,0.977272727,0.5555555560000001,2,7,14.25,1,0.5,0
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
4,6,9,10,0,9,1,1.0,28,0.913043478,0.5555555560000001,2,2,5.5,1,0.5,0
4,4,15,20,1,14,3,1.0,75,0.967213115,0.5555555560000001,3,5,17.25,1,0.5,0
5,1,22,53,2,20,0,0.75,529,0.0,0.333333333,0,0,104.4,4,1.6,0
6,4,27,37,3,24,5,0.9,239,0.955555556,0.7333333329999999,2,8,38.5,1,0.6667,0
5,5,13,14,0,13,1,0.875,43,0.875,0.666666667,2,3,7.2,1,0.6,0
12,3,49,96,0,49,4,0.7012987009999999,749,0.6,0.20661157,0,0,60.83333333,12,3.0833,1
2,3,6,6,0,6,2,2.0,18,0.857142857,0.625,1,1,8.0,1,0.5,0
2,3,24,27,0,24,2,2.0,117,0.875,0.625,2,2,57.5,8,4.0,0
2,6,8,4,4,4,2,2.0,9,0.956521739,0.666666667,1,1,3.5,1,0.5,0
5,6,19,19,0,19,1,0.875,70,0.88,0.666666667,2,3,12.6,1,0.6,0
2,3,9,18,0,9,2,2.0,65,0.857142857,0.666666667,1,1,31.5,7,3.5,0
5,7,22,22,0,22,1,0.875,81,0.884615385,0.666666667,2,3,14.8,1,0.6,0
4,4,4,7,0,4,1,2.0,16,0.9032258059999999,0.4375,2,2,3.0,1,0.75,0
4,6,9,10,0,9,1,1.0,28,0.916666667,0.5555555560000001,2,2,5.5,1,0.5,0
2,3,15,19,1,14,2,2.0,95,0.857142857,0.666666667,2,2,46.5,7,3.5,0
