wmc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,cam,amc,max_cc,avg_cc,bug
3,9,35,0,1,8,2,0.9375,206,0.625,0.625,65.0,8,2.6667,0
2,3,5,1,0,3,1,2.0,20,1.0,0.75,8.5,3,1.5,0
10,31,64,23,0,31,6,0.87037037,269,0.5,0.333333333,25.3,7,2.0,1
12,23,74,48,6,23,3,0.872727273,661,0.8,0.5,53.66666667,3,1.25,2
2,8,10,1,1,7,2,1.0,36,0.0,1.0,16.5,2,1.0,0
3,12,24,3,0,12,3,1.5,69,1.0,1.0,21.66666667,5,2.0,0
14,16,65,0,1,15,14,0.961538462,1813,0.133333333,0.369047619,126.3571429,8,3.3571,0
1,8,1,0,7,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,20,54,6,1,20,2,0.666666667,256,0.666666667,0.333333333,49.6,13,4.0,0
0,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
6,2,40,9,1,1,3,1.0,281,0.875,0.45,44.5,5,2.1667,0
5,12,27,4,1,11,4,0.875,143,0.5,0.5,26.4,5,1.4,0
2,1,5,1,0,1,2,2.0,45,0.0,0.75,21.5,9,4.5,0
2,6,9,1,0,6,1,2.0,31,1.0,0.75,14.0,5,2.5,0
0,0,0,0,0,0,0,2.0,16,0.0,0.0,0.0,0,0.0,0
8,21,77,20,6,20,1,0.9120879120000001,516,0.846153846,0.5,61.875,7,2.5,0
11,6,15,0,5,1,11,0.1,97,1.0,0.581818182,7.727272727000001,1,0.2727,0
11,10,33,15,1,9,7,0.8666666670000001,256,0.7777777779999999,0.32,21.45454545,6,2.0909,0
4,11,9,6,7,4,3,1.0,43,1.0,0.25,9.0,2,1.5,0
3,7,12,3,0,7,3,2.0,29,0.0,0.7777777779999999,8.666666667000001,1,0.6667,0
2,1,7,1,0,1,1,2.0,42,1.0,0.666666667,19.5,1,0.5,0
2,5,11,1,0,5,2,2.0,44,0.0,0.666666667,21.0,3,1.5,0
9,10,22,22,3,7,5,0.930555556,129,0.444444444,0.375,12.33333333,3,1.0,0
3,11,20,3,0,11,3,1.0,50,0.0,0.7777777779999999,15.33333333,2,1.0,0
2,3,4,1,0,3,2,2.0,10,0.0,0.666666667,4.0,1,0.5,0
54,72,217,1209,23,57,22,0.9803117309999999,1542,0.21739130399999998,0.161425577,27.12962963,23,2.2407,0
5,10,15,8,2,9,4,0.75,43,1.0,0.36666666700000006,7.4,2,1.0,0
16,17,62,36,1,17,14,0.8,694,0.5,0.4,42.25,11,2.375,0
15,21,41,93,3,19,4,1.0,211,0.375,0.18,12.53333333,3,1.4,0
2,32,50,1,0,32,2,2.0,176,1.0,0.666666667,86.5,8,4.0,0
8,3,21,18,2,1,8,0.988095238,152,0.41666666700000005,0.375,16.5,3,1.375,0
4,9,16,6,0,9,3,2.0,46,0.0,0.4375,10.5,1,0.75,0
2,2,4,1,0,2,1,2.0,17,1.0,0.75,7.0,3,1.5,1
16,18,45,96,2,16,10,0.8833333329999999,200,0.5,0.28,11.25,5,1.1875,0
2,7,16,1,0,7,1,2.0,70,1.0,0.75,33.5,9,4.5,0
2,14,40,1,0,14,2,2.0,156,0.0,0.666666667,77.0,13,6.5,0
5,2,12,0,2,0,5,0.625,59,1.0,0.46666666700000003,10.4,4,1.4,0
6,6,50,0,3,5,4,0.571428571,324,1.0,0.444444444,51.83333333,2,1.0,0
4,8,13,4,0,8,2,0.666666667,61,1.0,0.5,14.0,4,1.25,0
2,5,6,1,0,5,1,2.0,25,1.0,0.75,11.0,4,2.0,0
13,20,40,0,5,15,13,0.683333333,497,0.9,0.307692308,36.46153846,8,1.5385,1
2,1,5,1,0,1,2,2.0,26,1.0,0.833333333,11.5,3,1.5,0
4,5,9,6,2,3,3,2.0,32,0.0,0.583333333,7.0,1,0.75,0
1,3,1,0,2,1,1,2.0,9,0.0,1.0,0.0,1,1.0,0
0,0,0,0,0,0,0,2.0,2,0.0,0.0,0.0,0,0.0,0
3,4,11,3,1,3,2,1.0,94,0.0,0.333333333,29.0,4,2.0,0
3,4,6,3,0,4,2,1.5,28,1.0,0.5555555560000001,8.0,3,1.3333,0
5,9,24,0,1,8,4,0.75,108,0.5,0.625,19.8,2,0.8,0
7,10,33,7,0,10,6,0.791666667,149,0.75,0.333333333,19.71428571,8,2.1429,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
29,9,82,348,2,7,23,0.9285714290000001,450,0.857142857,0.156593407,14.27586207,4,1.1034,0
0,0,0,0,0,0,0,2.0,59,0.0,0.0,0.0,0,0.0,0
4,7,8,4,0,7,1,0.666666667,24,1.0,0.5,4.75,1,0.75,0
7,3,8,15,3,0,7,0.833333333,34,1.0,0.7142857140000001,3.428571429,1,0.8571,0
4,9,39,4,2,9,1,1.066666667,367,1.0,1.0,88.25,9,3.0,1
1,4,1,0,2,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
2,10,15,1,0,10,2,2.0,41,0.0,0.666666667,19.5,1,0.5,0
2,15,18,1,0,15,2,2.0,44,1.0,0.666666667,20.5,2,1.0,0
0,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,11,24,1,0,11,2,2.0,70,0.0,0.666666667,34.0,3,1.5,0
2,6,10,1,0,6,2,2.0,27,0.0,0.666666667,12.5,1,0.5,0
0,0,0,0,0,0,0,2.0,11,0.0,0.0,0.0,0,0.0,0
39,36,193,561,8,33,26,0.961098398,1334,0.739130435,0.11654135300000001,32.61538462,15,2.1795,2
3,4,11,3,1,3,2,1.0,115,0.0,0.333333333,35.66666667,5,2.3333,0
2,4,11,1,0,4,1,2.0,46,1.0,0.75,21.5,5,2.5,0
5,4,16,2,4,0,4,0.75,81,1.0,0.433333333,14.6,2,1.4,0
17,33,73,114,4,30,13,0.977272727,368,0.454545455,0.21008403399999998,20.0,5,1.5882,3
0,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,13,22,1,0,13,2,2.0,65,0.0,0.666666667,31.5,3,1.5,1
8,15,41,24,5,13,4,0.7857142859999999,166,1.0,0.5625,19.5,5,1.75,0
10,24,35,45,7,17,9,2.0,88,0.0,0.18333333300000001,7.8,2,1.0,0
3,8,13,3,0,8,1,1.5,66,1.0,0.5,20.66666667,4,2.3333,0
7,4,37,11,1,3,4,0.95,259,0.5,0.41666666700000005,34.57142857,4,1.4286,0
13,67,45,0,61,6,11,0.625,342,0.75,0.15,25.0,2,1.1538,0
2,10,25,0,1,9,2,1.0,88,1.0,0.666666667,42.0,5,2.5,0
3,13,28,1,0,13,1,1.0,128,0.666666667,0.75,40.66666667,6,2.0,0
2,20,39,1,0,20,2,2.0,164,0.666666667,0.75,79.5,7,3.5,2
13,9,54,44,1,8,9,1.036036036,677,0.135135135,0.33846153799999995,48.23076923,8,2.2308,0
4,13,34,2,2,12,3,0.962962963,208,0.444444444,0.5,48.75,9,2.5,0
14,28,51,69,4,24,2,0.913461538,255,0.75,0.214285714,16.64285714,4,1.4286,0
2,6,3,1,5,1,2,2.0,10,1.0,0.75,3.5,1,0.5,0
2,8,12,1,0,8,2,2.0,39,0.0,0.75,18.5,2,1.0,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
4,23,20,0,14,9,2,2.0,89,0.0,0.583333333,21.25,4,2.25,0
2,10,18,1,0,10,1,2.0,107,1.0,0.75,52.0,11,5.5,0
4,6,16,6,1,5,1,2.0,56,0.0,0.41666666700000005,13.0,2,1.5,0
4,5,18,4,0,5,1,0.8888888890000001,85,1.0,0.5555555560000001,19.5,6,2.5,0
3,4,11,3,1,3,2,1.0,73,0.0,0.333333333,22.33333333,3,1.6667,0
34,26,111,105,4,22,3,1.0056277059999998,2101,0.057142857000000005,0.323232323,58.73529412,14,2.1176,0
5,1,12,2,1,0,5,0.625,46,1.0,0.7,7.8,3,1.2,0
72,208,247,2500,133,76,69,1.003387413,1895,0.101265823,0.06572769999999999,24.22222222,11,2.5556,2
2,7,14,1,0,7,1,2.0,74,1.0,0.75,35.5,7,3.5,0
1,1,2,0,0,1,1,2.0,4,0.0,1.0,3.0,0,0.0,1
2,3,5,1,1,2,2,2.0,51,0.0,0.75,24.5,9,4.5,0
1,4,1,0,2,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
4,14,25,0,3,11,4,0.740740741,174,0.5555555560000001,0.5,40.25,4,1.25,0
3,1,4,3,0,1,1,2.0,10,0.0,1.0,2.333333333,1,0.6667,0
1,0,2,0,0,0,1,2.0,5,0.0,1.0,3.0,0,0.0,0
10,10,42,45,6,5,9,2.0,204,0.0,0.175,19.4,3,1.9,1
12,18,39,66,2,17,6,2.0,248,0.0,0.35,19.66666667,8,2.0833,0
3,8,12,1,0,8,1,0.75,95,1.0,0.75,29.33333333,14,4.6667,0
2,5,7,1,0,5,1,2.0,26,1.0,0.75,11.5,4,2.0,0
1,57,1,0,55,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
4,11,12,0,3,8,4,0.333333333,98,1.0,0.5,23.0,1,0.75,0
7,4,38,0,3,1,5,0.583333333,250,0.5,0.25,34.42857143,5,1.4286,0
4,19,42,4,1,18,2,0.833333333,128,0.5,0.5,30.5,4,1.75,1
2,11,18,1,0,11,2,2.0,55,0.0,0.666666667,26.5,1,0.5,0
3,6,4,1,1,5,3,0.5,15,0.0,0.5,3.666666667,1,0.6667,0
7,4,15,1,1,3,6,0.166666667,42,1.0,0.380952381,4.8571428569999995,1,0.8571,0
6,4,31,0,2,2,4,0.72,139,0.8,0.533333333,21.33333333,4,1.5,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
2,1,5,1,0,1,2,2.0,26,1.0,0.833333333,11.5,3,1.5,0
0,1,0,0,1,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
2,7,9,1,0,7,1,2.0,38,1.0,0.75,17.5,7,3.5,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
8,16,25,16,4,13,4,0.857142857,89,0.666666667,0.375,9.75,1,0.875,0
4,12,30,6,0,12,4,1.0,130,0.0,0.5625,31.25,3,1.25,0
3,14,29,1,1,13,1,0.75,114,0.0,0.7,36.33333333,7,2.3333,0
5,16,45,10,1,15,3,2.0,167,0.0,0.28571428600000004,32.4,5,2.4,0
8,12,43,16,0,12,5,1.0,323,0.833333333,0.222222222,38.625,15,3.125,0
4,4,6,6,4,0,3,1.333333333,39,0.4,0.25,7.5,2,1.0,0
4,17,31,0,3,14,4,0.5555555560000001,174,0.666666667,0.5,41.75,2,1.0,0
9,11,25,30,6,5,8,1.0,164,0.0,0.36111111100000004,16.88888889,3,2.6667,0
11,16,11,55,14,3,11,1.1,16,0.0,0.424242424,0.0,1,1.0,0
2,6,9,1,0,6,1,2.0,31,1.0,0.75,14.0,5,2.5,0
2,13,28,1,1,12,2,1.0,112,0.0,1.0,54.5,5,2.5,0
3,22,3,3,22,0,3,2.0,3,0.0,1.0,0.0,1,1.0,0
2,6,9,1,0,6,2,2.0,19,0.0,0.666666667,8.5,1,0.5,0
2,13,22,1,0,13,2,2.0,65,0.0,0.666666667,31.5,3,1.5,0
13,28,59,70,20,8,10,0.9722222220000001,431,0.666666667,0.212121212,31.46153846,13,3.9231,2
2,19,54,1,0,19,2,1.0,164,0.0,0.666666667,80.5,8,4.0,0
3,14,3,3,13,1,3,1.5,4,0.0,0.583333333,0.0,1,1.0,0
4,10,23,6,0,10,3,2.0,105,0.0,0.41666666700000005,25.25,8,3.0,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
7,13,46,21,0,13,3,1.0,261,0.0,0.314285714,36.14285714,8,4.1429,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
9,16,22,36,4,12,7,2.0,116,0.0,0.305555556,11.88888889,4,1.4444,0
3,5,14,1,0,5,1,0.75,58,0.5,0.5,17.66666667,1,0.3333,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
4,14,28,6,0,14,3,2.0,125,0.0,0.375,30.25,10,3.5,0
8,32,82,24,0,32,3,1.0,572,0.7142857140000001,0.321428571,69.625,7,3.25,0
7,17,47,21,0,17,3,0.833333333,275,0.0,0.314285714,38.14285714,10,4.4286,0
2,11,30,1,0,11,2,2.0,97,0.0,0.666666667,47.5,4,2.0,0
12,5,12,66,3,2,12,2.0,12,0.0,1.0,0.0,1,1.0,0
16,8,43,14,1,7,14,0.6,276,1.0,0.296875,16.0,9,2.125,0
3,9,24,3,5,5,1,2.0,75,0.0,1.0,24.0,2,1.0,0
2,16,22,1,0,16,2,2.0,63,0.0,0.666666667,30.5,3,1.5,0
3,16,73,1,0,16,2,0.9,286,0.6,0.666666667,92.66666667,8,2.6667,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
4,12,17,4,0,12,2,2.0,91,0.0,0.625,21.75,6,2.0,0
5,16,31,4,1,15,4,0.75,94,0.0,0.314285714,17.4,6,2.0,0
0,0,0,0,0,0,0,2.0,10,0.0,0.0,0.0,0,0.0,0
13,18,68,46,1,17,12,0.8916666670000001,492,0.8,0.27777777800000003,36.07692308,3,1.2308,0
7,13,33,13,11,2,5,0.8888888890000001,211,0.833333333,0.380952381,28.28571429,10,2.0,0
3,2,16,1,0,2,2,0.666666667,128,0.666666667,1.0,40.66666667,2,0.6667,0
2,6,2,1,5,1,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,7,21,1,0,7,1,1.0,74,0.666666667,0.75,22.66666667,6,2.0,0
8,13,37,8,1,12,7,0.8,262,0.8,0.23214285699999998,31.125,9,3.125,0
0,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
2,7,11,1,0,7,2,2.0,31,0.0,0.75,14.5,1,0.5,0
11,14,36,47,4,10,6,0.96,148,0.8,0.28,12.0,4,1.0909,0
37,61,150,516,21,45,21,0.960144928,1128,0.39130434799999997,0.159722222,28.86486486,15,2.5135,2
2,5,18,1,0,5,1,2.0,130,0.0,0.666666667,64.0,8,4.0,0
14,11,24,53,5,6,11,0.615384615,170,1.0,0.321428571,10.92857143,5,2.0,0
5,9,20,4,6,3,3,0.75,83,0.666666667,0.3,15.0,4,1.8,0
2,8,12,1,0,8,2,2.0,35,0.0,0.666666667,16.5,1,0.5,0
7,13,44,9,1,12,1,1.027777778,197,0.833333333,0.25,26.28571429,2,0.8571,0
2,8,16,1,1,8,1,2.0,68,1.0,1.0,32.5,5,2.5,1
4,12,7,6,11,1,4,1.333333333,22,1.0,0.625,4.25,1,0.25,0
5,6,6,0,6,0,5,0.5,30,1.0,0.6,4.6,1,0.8,0
3,15,22,3,0,15,3,2.0,61,0.0,0.666666667,19.33333333,4,1.6667,0
2,10,18,0,1,9,2,0.333333333,84,0.666666667,0.666666667,39.5,3,1.5,0
2,20,47,1,0,20,2,1.0,140,0.0,0.666666667,68.5,6,3.0,0
3,5,26,3,0,5,2,2.0,130,0.0,0.666666667,42.33333333,1,0.6667,0
4,7,17,4,0,7,2,1.0,90,0.666666667,0.5555555560000001,20.75,8,2.25,0
0,0,0,0,0,0,0,2.0,10,0.0,0.0,0.0,0,0.0,0
4,13,30,6,0,13,4,1.0,129,0.0,0.5625,31.0,3,1.25,0
5,9,18,10,3,7,3,2.0,57,0.0,0.6,10.4,2,1.0,0
17,3,18,88,1,2,17,0.875,108,1.0,0.382352941,4.882352941000001,1,0.9412,0
5,18,20,10,6,12,2,2.0,80,0.0,0.6,15.0,4,1.8,0
2,10,11,0,1,9,2,0.25,59,0.75,0.625,26.5,2,1.0,0
2,3,2,1,3,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,8,3,3,5,3,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
6,5,53,7,4,1,4,1.05,397,0.875,0.433333333,63.83333333,14,4.6667,0
16,120,16,120,115,5,16,2.0,16,0.0,0.260416667,0.0,1,1.0,1
11,33,87,55,1,32,5,1.1,592,1.0,0.318181818,52.72727273,9,3.6364,2
2,4,2,1,4,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,8,6,3,1,7,3,2.0,22,0.0,0.7333333329999999,6.333333333,1,0.6667,0
2,4,6,1,0,4,1,2.0,25,1.0,0.75,11.0,4,2.0,0
9,3,18,16,0,3,8,0.375,88,1.0,0.37777777799999995,8.666666667000001,2,1.2222,0
3,23,54,1,0,23,2,1.0,219,0.333333333,0.75,71.0,10,3.3333,0
6,2,16,0,0,2,6,0.5,90,1.0,0.5,13.33333333,1,0.8333,0
8,12,37,2,0,12,7,0.8214285709999999,259,0.875,0.37142857100000004,30.375,10,3.0,0
3,5,16,1,0,5,1,1.0,78,0.666666667,0.75,24.0,5,1.6667,0
5,19,63,10,0,19,2,1.25,301,1.0,0.4,59.0,4,2.8,0
1,8,1,0,8,0,1,2.0,6,0.0,1.0,0.0,1,1.0,0
9,26,9,36,21,7,9,1.125,12,0.0,0.37037037,0.0,1,1.0,0
12,31,77,66,3,30,4,1.0909090909999999,792,0.0,0.38888888899999996,64.66666667,22,2.8333,0
2,15,26,1,0,15,2,1.0,111,0.0,0.666666667,53.5,4,2.0,0
4,13,28,4,1,12,3,0.333333333,164,0.0,0.4,39.75,11,3.25,0
0,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
5,5,8,2,0,5,5,0.5,33,1.0,1.0,5.4,1,0.8,0
9,27,41,20,2,26,9,0.666666667,294,0.333333333,0.29292929300000004,31.33333333,3,1.4444,0
0,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
12,10,25,0,9,1,11,0.318181818,132,1.0,0.28125,9.833333332999999,2,1.25,0
6,16,30,0,2,14,6,0.5,251,0.75,0.375,40.16666667,5,1.8333,0
3,2,5,3,1,1,3,1.5,17,1.0,0.666666667,4.333333333,1,0.3333,0
15,9,30,67,2,7,15,0.642857143,240,1.0,0.533333333,14.6,5,1.5333,0
2,5,14,1,1,4,1,2.0,71,0.0,1.0,34.5,1,0.5,0
2,6,14,1,0,6,1,2.0,42,0.0,0.75,19.5,7,3.5,1
8,10,32,16,1,10,4,0.80952381,204,1.0,0.34375,24.125,4,1.625,0
0,0,0,0,0,0,0,2.0,43,0.0,0.0,0.0,0,0.0,1
8,11,8,28,2,9,8,1.142857143,11,0.0,0.3375,0.0,1,1.0,0
1,5,1,0,4,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
3,3,3,3,3,0,3,2.0,3,0.0,1.0,0.0,1,1.0,0
2,13,22,1,0,13,2,2.0,65,0.0,0.666666667,31.5,3,1.5,0
4,10,11,4,2,8,2,0.666666667,42,1.0,0.5,9.25,7,2.0,0
8,26,86,24,3,23,2,0.959183673,692,0.857142857,0.385714286,84.625,46,8.375,0
5,6,23,2,1,5,4,0.8125,127,0.5,0.4375,23.6,7,2.2,0
14,7,32,79,1,6,10,0.961538462,128,0.75,0.234693878,7.857142857,2,1.2143,0
21,15,22,190,4,11,21,0.95,104,1.0,0.134199134,3.476190476,1,0.9524,0
2,4,5,1,0,4,1,2.0,15,0.0,0.75,6.5,1,0.5,0
2,5,18,1,0,5,1,2.0,130,0.0,0.666666667,64.0,8,4.0,0
5,9,28,8,4,7,1,0.75,103,0.5,0.5,19.2,2,0.8,0
11,13,60,55,1,12,9,2.0,417,0.0,0.424242424,36.90909091,13,4.1818,0
4,9,15,6,1,8,1,2.0,32,0.0,0.583333333,7.0,2,1.0,0
3,18,32,1,0,18,2,0.75,106,0.5,0.666666667,33.66666667,5,1.6667,0
2,15,29,1,0,15,2,1.0,98,0.0,0.75,47.5,5,2.5,0
7,2,18,3,1,1,6,0.833333333,126,0.6,0.28571428600000004,16.28571429,3,1.7143,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
3,12,24,3,0,12,3,1.5,69,1.0,1.0,21.66666667,5,2.0,0
37,45,103,606,25,23,18,0.9484126979999999,756,0.6190476189999999,0.132432432,18.86486486,8,1.7568,0
2,14,26,1,0,14,2,1.0,115,0.0,0.75,55.5,6,3.0,0
7,73,7,21,68,5,7,2.0,7,0.0,0.380952381,0.0,1,1.0,0
5,16,38,0,1,15,2,0.0,303,1.0,0.6,59.4,1,0.8,0
2,16,17,0,12,4,2,0.0,115,1.0,0.6,55.5,12,6.0,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
6,32,67,15,2,30,1,1.0,545,0.5,0.5,89.5,20,5.3333,0
5,7,6,0,7,0,5,0.5,30,1.0,0.6,4.6,1,0.8,0
2,4,6,1,0,4,1,2.0,25,1.0,0.75,11.0,4,2.0,0
4,28,36,0,0,28,2,1.333333333,154,1.0,0.5,37.25,4,2.5,0
1,7,1,0,6,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
2,30,68,1,0,30,2,1.0,271,0.0,0.666666667,133.0,7,3.5,1
2,16,23,1,0,16,2,2.0,90,0.333333333,0.75,42.5,5,2.5,0
3,18,32,3,2,16,3,2.0,120,0.0,0.5,39.0,4,1.6667,2
5,15,51,4,0,15,3,0.833333333,317,0.333333333,0.45,61.8,9,2.8,0
1,17,1,0,15,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
15,77,15,105,75,2,15,2.0,15,0.0,0.288888889,0.0,1,1.0,0
23,12,50,241,2,10,22,0.954545455,171,0.6,0.193181818,6.2173913039999995,1,0.9129999999999999,0
4,5,18,4,0,5,1,0.8888888890000001,85,1.0,0.5555555560000001,19.5,6,2.5,0
7,14,46,21,4,14,2,1.1,193,1.0,0.5,25.85714286,4,1.2857,0
2,4,4,1,0,4,2,2.0,9,0.0,0.666666667,3.5,1,0.5,0
2,1,3,1,0,1,1,2.0,8,1.0,0.75,2.5,1,0.5,0
14,4,26,57,2,2,13,0.8589743590000001,207,0.833333333,0.35714285700000004,13.35714286,6,2.1429,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
3,1,4,3,0,1,1,2.0,10,0.0,1.0,2.333333333,1,0.6667,0
2,12,19,1,0,12,2,2.0,72,0.0,0.666666667,35.0,3,1.5,0
2,4,5,1,0,4,1,2.0,24,1.0,0.75,10.5,4,2.0,0
2,6,10,0,1,5,2,0.0,27,1.0,0.666666667,12.0,1,0.5,0
11,14,46,13,0,14,9,0.875,304,0.625,0.32,25.90909091,13,2.5455,0
3,8,22,1,0,8,1,1.0,78,0.666666667,0.75,24.0,6,2.0,0
2,2,16,0,1,1,2,0.0,65,1.0,0.6,31.0,1,0.5,0
2,6,8,1,0,6,1,2.0,29,1.0,0.75,13.0,4,2.0,0
7,8,16,21,0,8,1,2.0,51,0.0,0.5,6.285714286,1,0.8571,0
30,10,44,393,1,9,25,0.896551724,175,0.5,0.166144201,4.766666667,1,0.9333,1
5,10,23,10,0,10,5,1.0,79,0.0,0.44,14.6,3,1.2,0
2,6,10,0,1,5,2,0.0,27,1.0,0.666666667,12.0,1,0.5,0
10,8,13,45,0,8,10,2.0,39,0.0,0.35,2.9,1,0.9,0
2,6,10,1,0,6,1,2.0,30,0.0,0.75,14.0,3,1.5,0
2,6,12,1,0,6,2,1.0,33,0.0,0.75,15.0,2,1.0,0
4,4,8,6,3,1,4,1.333333333,27,1.0,0.7,5.5,0,0.0,0
7,12,32,3,0,12,6,0.7777777779999999,191,0.833333333,0.36666666700000006,25.42857143,6,2.2857,0
9,12,38,6,0,12,7,0.791666667,219,0.833333333,0.325,22.66666667,7,2.1111,0
2,1,3,1,0,1,1,2.0,8,1.0,0.75,2.5,1,0.5,0
2,3,10,1,0,3,2,2.0,31,0.0,0.666666667,14.5,3,1.5,0
4,29,49,4,6,23,1,0.833333333,181,0.5,0.46666666700000003,43.75,6,2.0,0
2,4,6,1,0,4,1,2.0,25,1.0,0.75,11.0,4,2.0,0
3,1,13,3,0,1,2,1.5,78,1.0,0.333333333,24.33333333,4,1.6667,0
1,1,2,0,0,1,1,2.0,4,0.0,1.0,3.0,0,0.0,0
3,7,20,1,0,7,2,1.0,81,1.0,0.75,25.33333333,8,2.6667,0
4,18,26,6,4,17,1,2.0,87,0.0,0.583333333,20.75,3,1.75,0
4,1,15,0,0,1,1,0.666666667,111,0.8,0.333333333,25.5,4,1.5,0
3,9,22,3,0,9,3,1.0,76,0.0,0.7777777779999999,24.0,2,1.0,0
3,5,8,3,4,1,2,2.0,58,0.0,0.833333333,18.33333333,10,3.6667,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
2,7,12,1,0,7,2,2.0,54,0.0,0.666666667,26.0,4,2.0,0
2,9,16,1,0,9,2,2.0,43,0.0,0.666666667,20.5,1,0.5,0
3,9,14,0,1,8,3,0.333333333,110,1.0,0.666666667,34.66666667,3,2.0,0
4,12,22,2,1,11,3,0.833333333,118,0.5,0.666666667,27.5,4,1.25,0
2,8,12,1,0,8,2,2.0,38,0.0,0.75,17.5,1,0.5,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
2,5,6,1,0,5,1,2.0,27,1.0,0.75,12.0,3,1.5,0
12,25,68,34,2,24,10,0.897727273,548,0.875,0.256198347,44.0,3,1.4167,1
4,21,29,6,10,11,3,1.0,176,0.0,0.25,42.75,8,3.0,0
2,18,32,1,0,18,2,1.0,108,0.0,0.666666667,52.5,3,1.5,0
4,7,23,4,2,5,3,0.833333333,98,0.5,0.5555555560000001,23.0,8,2.25,0
5,36,26,10,10,26,4,1.25,136,1.0,0.233333333,26.0,9,3.4,0
1,17,1,0,15,2,1,2.0,6,0.0,1.0,0.0,1,1.0,0
2,4,4,1,1,3,1,2.0,9,0.0,1.0,3.5,1,0.5,1
2,7,14,1,0,7,1,2.0,38,1.0,0.75,17.5,2,1.0,0
0,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
9,15,41,8,0,15,6,0.8125,241,0.833333333,0.325,25.11111111,13,2.7778,1
4,8,7,6,7,1,4,1.333333333,22,1.0,0.625,4.25,1,0.25,0
2,14,25,0,1,13,2,0.5,83,0.5,0.75,39.5,2,1.0,0
14,28,69,85,1,28,3,0.9487179490000001,283,0.333333333,0.21367521399999997,19.0,5,1.5714,0
6,32,46,3,15,17,4,0.7,350,0.5,0.44,57.0,4,2.1667,0
0,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
15,9,15,105,4,5,15,2.0,15,0.0,0.437037037,0.0,1,1.0,0
3,1,4,3,0,1,1,2.0,10,0.0,1.0,2.333333333,1,0.6667,0
12,79,24,54,74,5,12,0.818181818,108,1.0,0.226190476,7.833333333,1,0.9167,0
2,3,2,1,3,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
2,12,2,1,12,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
9,18,52,32,2,17,4,0.9875,479,0.2,0.35714285700000004,51.11111111,7,3.3333,0
3,6,11,3,0,6,3,2.0,27,0.0,0.7777777779999999,8.0,1,0.6667,0
4,8,4,6,4,4,4,2.0,4,0.0,0.5,0.0,1,1.0,0
2,6,12,1,0,6,2,1.0,33,0.0,0.75,15.0,2,1.0,0
2,12,24,1,0,12,1,2.0,77,0.0,0.75,37.5,6,3.0,1
4,5,29,4,0,5,3,0.833333333,147,0.5,0.5555555560000001,35.25,12,3.25,0
2,4,5,1,0,4,1,2.0,24,1.0,0.75,10.5,4,2.0,0
2,7,17,1,0,7,1,2.0,96,1.0,0.75,46.5,9,4.5,0
